Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: CRH_FST1,Group Area: CRH_FST2,Group Area: CRH_FST3,Group Area: CRH_FST4,Group Area: CRH_FST5,Group Area: CRH_INLET,Group Area: LANDFILL_EG_0_3Y,Group Area: LANDFILL_EG_3_10Y,Group Area: LANDFILL_EG_Y104,Group Area: LANDFILL_OP_Y104,Group Area: LYSIMETER_CONTROL_EG_140622,Group Area: LYSIMETER_CONTROL_EG_171221,Group Area: LYSIMETER_CONTROL_EG_250122,Group Area: LYSIMETER_CONTROL_OP_140622,Group Area: LYSIMETER_CONTROL_OP_171221,Group Area: LYSIMETER_CONTROL_OP_260122,Group Area: LYSIMETER_EG_0_3Y_14062022,Group Area: LYSIMETER_EG_03Y_171221,Group Area: LYSIMETER_EG_03Y_250122,Group Area: LYSIMETER_EG_3_10Y__171221,Group Area: LYSIMETER_EG_104_171221,Group Area: LYSIMETER_EG3_104_140622,Group Area: LYSIMETER_EG3_104_250122,Group Area: LYSIMETER_EG3_104_250122_20221003231510,Group Area: LYSIMETER_EG104_140622,Group Area: LYSIMETER_OP_0_3Y_171221,Group Area: LYSIMETER_OP_0_3Y_250122,Group Area: LYSIMETER_OP_3_10Y_171221,Group Area: LYSIMETER_OP_3_10Y_250122,Group Area: LYSIMETER_OP_10Y_140622,Group Area: LYSIMETER_OP_10Y_171222,Group Area: LYSIMETER_OP_7104_250122,Group Area: LYSIMETER_OP0_34_140622,Group Area: LYSIMETER_OP3_104_140622,Group Area: Thailand_sample_1,Group Area: Thailand_sample_2,Group Area: Thailand_sample_3,Group Area: Thailand_sample_4,Group Area: Thailand_sample_5,Group Area: Thailand_sample_6,Group Area: Thailand_sample_7,Group Area: Thailand_sample_8,Peak Rating: BLANK_2.raw (F1),Peak Rating: BLANK_3.raw (F2),Peak Rating: BLANK_4.raw (F3),Peak Rating: BLANK_5.raw (F4),Peak Rating: Blank_6.raw (F5),Peak Rating: BLANK1.raw (F6),Peak Rating: CRH_FST1.raw (F7),Peak Rating: CRH_FST2.raw (F8),Peak Rating: CRH_FST3.raw (F9),Peak Rating: CRH_FST4.raw (F10),Peak Rating: CRH_FST5.raw (F11),Peak Rating: CRH_INLET.raw (F12),Peak Rating: LANDFILL_EG_0_3Y.raw (F13),Peak Rating: LANDFILL_EG_3_10Y.raw (F14),Peak Rating: LANDFILL_EG_Y104.raw (F15),Peak Rating: LANDFILL_OP_Y104.raw (F16),Peak Rating: LYSIMETER_CONTROL_EG_140622.raw (F17),Peak Rating: LYSIMETER_CONTROL_EG_171221.raw (F18),Peak Rating: LYSIMETER_CONTROL_EG_250122.raw (F19),Peak Rating: LYSIMETER_CONTROL_OP_140622.raw (F20),Peak Rating: LYSIMETER_CONTROL_OP_171221.raw (F21),Peak Rating: LYSIMETER_CONTROL_OP_260122.raw (F22),Peak Rating: LYSIMETER_EG_0_3Y_14062022.raw (F23),Peak Rating: LYSIMETER_EG_03Y_171221.raw (F24),Peak Rating: LYSIMETER_EG_03Y_250122.raw (F25),Peak Rating: LYSIMETER_EG_3_10Y__171221.raw (F26),Peak Rating: LYSIMETER_EG_104_171221.raw (F27),Peak Rating: LYSIMETER_EG3_104_140622.raw (F28),Peak Rating: LYSIMETER_EG3_104_250122.raw (F29),Peak Rating: LYSIMETER_EG3_104_250122_20221003231510.raw (F30),Peak Rating: LYSIMETER_EG104_140622.raw (F31),Peak Rating: LYSIMETER_OP_0_3Y_171221.raw (F32),Peak Rating: LYSIMETER_OP_0_3Y_250122.raw (F33),Peak Rating: LYSIMETER_OP_3_10Y_171221.raw (F34),Peak Rating: LYSIMETER_OP_3_10Y_250122.raw (F35),Peak Rating: LYSIMETER_OP_10Y_140622.raw (F36),Peak Rating: LYSIMETER_OP_10Y_171222.raw (F37),Peak Rating: LYSIMETER_OP_7104_250122.raw (F38),Peak Rating: LYSIMETER_OP0_34_140622.raw (F39),Peak Rating: LYSIMETER_OP3_104_140622.raw (F40),Peak Rating: QC_1.raw (F41),Peak Rating: QC_2.raw (F42),Peak Rating: QC_3.raw (F43),Peak Rating: QC_4.raw (F44),Peak Rating: QC_5.raw (F45),Peak Rating: QC_6.raw (F46),Peak Rating: QC_7.raw (F47),Peak Rating: QC_8.raw (F48),Peak Rating: QC_9.raw (F49),Peak Rating: QC_10.raw (F50),Peak Rating: QC_11.raw (F51),Peak Rating: QC_12.raw (F52),Peak Rating: QC_13.raw (F53),Peak Rating: QC_14.raw (F54),Peak Rating: QC_15.raw (F55),Peak Rating: Thailand_sample_1.raw (F56),Peak Rating: Thailand_sample_2.raw (F57),Peak Rating: Thailand_sample_3.raw (F58),Peak Rating: Thailand_sample_4.raw (F59),Peak Rating: Thailand_sample_5.raw (F60),Peak Rating: Thailand_sample_6.raw (F61),Peak Rating: Thailand_sample_7.raw (F62),Peak Rating: Thailand_sample_8.raw (F63)
,FALSE,Brivanib,C19 H19 F N4 O3,No match,Unused,Full match,-1.27,370.14365,371.15093,2.649,317007.9238,4,68.6,8.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,138801.593,,34541.73234,,,,,136785.2176,,,,,,,309644.9559,,,,218847.1323,,,,,317007.9238,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,6.5,,,,,6.4,,,,,,,4.2,,,,5.9,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Masoprocol,C18 H22 O4,Not the top hit,Not the top hit,Full match,0.25,302.15189,303.15915,14.415,315431.0939,13,77.8,8.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,183807.6728,315431.0939,205826.689,110706.1332,,,,,142511.1526,122390.4635,,70257.62196,159076.4573,206819.498,250303.3899,,248277.6407,154751.7987,126226.2394,311387.9208,185064.2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,3.7,3.2,3.4,,,,,8,5,,6.8,8.6,5.3,8.6,,8.6,9.1,4.5,7.5,7.5,,8,5.5,7.2,5,7.7,3.9,6.5,8,8,,7.2,8.8,7.2,,,,,,,,,
,FALSE,Diphenylurea,C13 H12 N2 O,Not the top hit,Not the top hit,Full match,0.11,212.09499,213.10226,9.479,315382.1869,3,79,8.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,315382.1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2.8,1.2,0.7,,,,,,9.1,,,,,,,,
,FALSE,Etoposide,C29 H32 O13,No match,No results,Full match,0.33,588.18449,589.19176,22.1,315266.0678,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,52976.88714,34239.9042,,50776.41496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.7,,9,,,,,,,,,,,,8,9.1,9.1,8,3.7,3.7,3.2,3.2,7.7,,,,,,,,,,,,,
,FALSE,Hexadecanoic acid,C16 H32 O2,Full match,No results,Full match,0.46,256.24035,257.24763,20.788,314898.453,0,,,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,45468.1554,88178.38847,,60671.79195,,70513.35426,,41385.35445,10224.33217,,,,,,,,,,44792.07624,,130217.9931,56651.61343,,,,,82006.72459,,62170.42681,,,,,,7.1,,,,,,,,,,,,,,6.8,6.1,,4.7,,6.8,,6.5,6.5,,,,,,,,,,7.4,,2.8,6.8,,,,,,,,,,,,3.2,,,,3.9,3,,,3.9,,5.8,,,,
,FALSE,3-(tert-butyl)-1-methyl-N-(6-quinoxalinyl)-1H-pyrazole-5-carboxamide,C17 H19 N5 O,Not the top hit,Full match,No results,-3.9,309.15775,310.1651,8.168,314713.4343,7,71.2,68.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,123616.6766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314713.4343,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,
,FALSE,"5-morpholino-2,4(1H,3H)-pyrimidinedione",C8 H11 N3 O3,Not the top hit,Full match,No results,-0.36,197.07997,198.08731,1.303,314114.5396,5,78.5,74.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,143550.8071,,,,,,,78483.6399,,,295645.6817,,,,,,,128411.0642,48544.6969,,,,,,,,151996.8601,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,7.7,,,4.2,,,,,,,5.5,7.9,,,3.2,4.5,,,,3.2,,3.2,,,,,2.8,,,,,,,,3.2
,FALSE,Pregabalin,C8 H17 N O2,Full match,Partial match,Full match,0.22,159.12596,160.13324,0.489,313840.6049,2,71,44.8,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,313840.6049,,,,,,,,,,,,,,43941.31582,,,,,,,,,95227.00625,,,95666.73387,,,,,,,,9444.745105,,,,,,,,,,,,,,8,,,,,,,,,,,,,,7.4,,,,,,,,,9.3,,,8.3,,,,,,,,,,,,,,,,,,,,,,,7.6,,
,FALSE,Formylsulfamethine,C13 H14 N4 O3 S,No match,Invalid mass,Full match,-1.68,306.07815,307.08542,13.634,313674.4827,13,80.1,50.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,313674.4827,,,108542.5732,,,,,,,,,,,,,,,,,,38565.18092,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,5.5,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,4-(pentyloxy)benzene-1-carbohydrazide,C12 H18 N2 O2,Not the top hit,Full match,No results,0.41,222.13692,223.1442,7.113,313625.1562,1,76.9,72.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,139415.6566,3801.155825,313625.1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,
,FALSE,Secobarbital,C12 H18 N2 O3,Not the top hit,Partial match,Full match,0.81,238.13193,239.13921,9.414,313235.3623,1,74.8,8.7,Multiple matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,18759.2521,,,,,,,,,18307.37851,,,,,,,,,,,,,,,313235.3623,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
,FALSE,Berberine,C20 H18 N O4,No match,Invalid mass,Full match,4.25,336.12501,337.13229,14.907,313177.175,15,76.5,8.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,313177.175,,,,,191303.2799,,,,305807.5951,,,,,,,196177.3157,,115298.1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,3.7,,,,8,,,,,,,4.8,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,4-Epianhydrotetracycline,C22 H22 N2 O7,No match,Invalid mass,Full match,0.32,426.14284,427.15011,9.235,312060.012,1,61.7,42.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312060.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,5.9
,FALSE,Flubromazolam,C17 H12 Br F N4,No match,No results,Full match,4.65,370.02466,371.03193,5.159,311438.408,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,61569.39403,,,,66024.94222,,,,,,,,,,,,,,311438.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,4.7,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Amiclenomycin,C10 H16 N2 O2,Full match,Partial match,Full match,0,196.12118,197.12845,9.295,310208.5284,2,69.9,8.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,16475.02799,,,310208.5284,,,,,,129618.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,5.3,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,7.9,,,,,,,,,
,FALSE,Hexadecanoic acid,C16 H32 O2,Full match,No results,Full match,0.79,256.24043,257.24771,22.076,309072.074,0,,,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,309072.074,,,,,,,,,,,,,,,,,,,25297.09889,188944.9585,,,,,,,,,,,,45006.86655,,53836.19577,164834.6907,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,8.2,3.2,,,,,,,,,,,,2.5,,,,,,,,,,,,,,4.7,7.9,8.3,2.5,4.8,,,,,,
,FALSE,Trimetazidine,C14 H22 N2 O3,Full match,Not the top hit,Full match,0.75,266.16324,267.17052,12.6,308407.9247,3,80.2,9,Single match found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,287194.1189,,,,73418.9122,,,,,,308407.9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,7.2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"2,6-Diphenylphenol",C18 H14 O,Not the top hit,Full match,No results,0.61,246.10461,247.11189,14.088,308174.1716,6,76.3,72.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,308174.1716,,,78858.01115,,77213.05439,,78293.39857,,191407.1568,,,,,,,,,,,,66843.46363,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,6.6,,7.7,,7.7,,9.1,,,,,,,,,,,,8.5,,,,,,,8.3,,,,,,,,,7.9,3.6,7.1,,,,,,,,
,FALSE,Mebutamate,C10 H20 N2 O4,Full match,Invalid mass,Full match,0.48,232.14242,233.1497,5.247,308137.7575,13,76.4,72.6,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,74126.90789,,52563.43011,,,,85450.62717,73683.87181,,308137.7575,,,,55282.51068,48401.42389,,,,,,,122187.3765,,,45382.56365,43023.8034,,,,,,,,,,,,,,,,,,,,,,,8.3,,7.9,,,,6.1,7.2,,3.7,,,,6.3,8.5,,,,,,,8.3,,,8.5,7.9,,,2.3,2.5,,,,,,,,,,,7.4,,,,,,,,
,FALSE,Midostaurin,C35 H30 N4 O4,No match,Invalid mass,Full match,3.86,570.22891,571.23618,14.018,307479.6664,1,72.3,8.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,307479.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,7.6,7.9,8.8,6.6,4.5,,9.1,3.9,,8.8,8.6,8.6,,,,,,,,,
,FALSE,[5-(2-thienyl)-3-isoxazolyl]methanol,C8 H7 N O2 S,Not the top hit,Full match,No results,0.26,181.0198,182.02707,1.943,306925.1609,1,78.9,60.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,306925.1609,,,,,,,,,,,53317.60949,,274051.4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,7.9,,1.5,,,,,,,,6.8,7.9,4.3,8.3,,7.2,,6.5,,,,,,,,,,,,,,
,FALSE,"2-methyl-4-[(3-methyl-2-thienyl)methylene]-1,3-oxazol-5(4H)-one",C10 H9 N O2 S,Full match,Full match,No results,0.18,207.03544,208.04271,7.014,306842.2468,1,68,43.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,306842.2468,76578.33599,,92083.62978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,3.4,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.59,132.05759,133.06487,13.013,306777.8951,1,85.7,69.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,306777.8951,100572.4478,219831.0225,133519.7442,81167.00276,,,,,32088.40039,,,,,,,,14418.84515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5.5,4.8,6.6,7.7,,,,,7.1,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Ramipril,C23 H32 N2 O5,No match,Full match,Full match,3.02,416.23238,417.23969,10.685,306668.3008,3,65.6,47.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,203546.6905,191496.2558,,39160.28305,113790.4274,,,,,189514.897,306668.3008,,,,,,,,,,305908.4932,215501.5524,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,7.5,,7.1,6.6,,,,,8.6,9.1,,,,,,,,,,8.6,7.5,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Lerisetron,C18 H20 N4,Full match,Not the top hit,Full match,-4.34,292.16753,293.17481,13.86,306251.4363,5,78.6,59.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,306251.4363,,34827.86837,,,,,,59501.68864,,,,,,,,,,,28459.93134,,34325.77653,76608.68142,,52773.62103,,,,,,,,,,,,,,,,,,,,,,,,3.2,,2.2,,,,,,3,,,,,,,,,,,8.2,,6.5,8.3,,2.5,,,2.3,4.5,3.3,,3.9,7.7,,,,,,7.6,,,,,,,,,,
,FALSE,Sulfamethazine,C12 H14 N4 O2 S,Not the top hit,Not the top hit,Full match,3.47,278.08471,279.09199,4.21,305303.0002,10,81.4,63.7,Multiple matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,123522.3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305303.0002,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
,FALSE,Triflupromazine,C18 H19 F3 N2 S,No match,Not the top hit,Full match,-1.13,352.12171,353.12898,5.237,305267.758,12,80.3,9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,60348.79986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183604.8572,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.5,5.3,,,,,,,,,5.9
,FALSE,Triethyl phosphate (TEP),C6 H15 O4 P,Not the top hit,Invalid mass,Full match,-1.73,182.07048,183.07778,9.284,304987.1524,6,75.5,47.4,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,256476.4335,,,,215415.8734,,,,,,304987.1524,,,,18684.00034,30638.86953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,6.4,,,,,,6.4,,,,0,6.5,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,
,FALSE,beta-Sitosterol,C29 H50 O,Full match,No results,Full match,0,414.38617,415.39345,23.537,304962.8504,0,,,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,119015.3944,215330.9063,195338.0027,,,42942.8133,,,,,,174122.6321,,,,,151112.5092,,,,,,,,,304962.8504,,,,,,,,,,,,,,,,,,,,,,,7.2,4.2,4.8,,,3,,,,,,8,,,,,3.2,,,,,,,,,5.9,,,,,,,,,,3.7,5.5,7.2,7.5,3.7,5.3,,,,,,,,,,,,,
,FALSE,JWH 200,C25 H24 N2 O2,Unused,Not the top hit,Full match,-3.96,384.18226,385.18953,20.338,304919.7124,4,71.1,8.6,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,271813.0168,90382.17214,167186.1556,128808.426,116122.2608,304919.7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57922.67236,,,,,,,,1.5,5.5,7.5,7.2,3.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.7,7,,,,,,,,2.8,,,,,,,,,2,
,FALSE,Bicisate,C12 H24 N2 O4 S2,No match,No results,Full match,2.52,324.11856,325.12584,8.177,304488.1496,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,304488.1496,,,,,58394.28342,,,,,,,,,,,,,122048.4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6.8,,,,,,,,,,,,,6.1,,,,,,,,,,,,3.4,,,0.7,,,6.8,5.5,,2.2,,,,,,,,
,FALSE,2-Morpholino-5-(1H-pyrrol-1-yl)benzoic acid,C15 H16 N2 O3,Not the top hit,Full match,No results,0.26,272.11616,273.12344,7.851,304459.1046,7,77.5,48.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,304459.1046,,,53829.29715,,79349.6939,,,,,,,,,,,,,,23326.16558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,6.8,,7.2,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,5.4,,,8.2,,,,,,,,,,,,,
,FALSE,Enzalutamide,C21 H16 F4 N4 O2 S,No match,No results,Full match,2.27,464.09406,465.10124,7.768,304148.1343,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,304148.1343,,,,,,,,,,,,,193770.4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"4-[2-(1H-indol-3-yl)ethyl]morpholine-3,5-dione",C14 H14 N2 O3,Not the top hit,Full match,No results,0.49,258.10057,259.10785,6.091,303963.7774,7,83.3,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,56309.07161,,,,,,303963.7774,,,,,,,,153870.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,7,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Decitabine,C8 H12 N4 O4,Not the top hit,Invalid mass,Full match,-4.32,228.08487,229.09215,11.283,303760.0637,10,77.1,73.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,303760.0637,,,167524.339,,,,,,,,,,,279070.2316,,170893.3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,8,,,,,,,,,,,4.8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Etoxeridine,C18 H27 N O4,Not the top hit,No results,Full match,0.36,321.19412,322.2014,9.468,303666.2936,0,,,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,303666.2936,,,,,,,,11306.6074,,,,,,,,,,74197.22512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,7.6,,,,,,,,,,7.7,,,,,,,,,,,,,,3.3,,4.3,,7.1,,,,,,,,,,,,,
,FALSE,Estazolam,C16 H11 Cl N4,No match,Invalid mass,Full match,3.6,294.06828,295.07556,11.126,303362.7712,1,70.8,49.1,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,122086.3834,,,,303362.7712,,,,255565.9036,,,,,,,,230203.5308,138358.1873,,,,,202827.3338,,200063.1802,,70011.56106,,,,,64877.50742,,,,,,,,,,,,,,,,,4.5,,,,3.7,,,,5.9,,,,,,,,5.3,8.6,,,,,5.3,,9.1,,,8.8,,,,,,,,,,,,,,6.3,,,,,7.4,,
,FALSE,Bicuculline,C20 H17 N O6,No results,No results,Full match,0.85,367.1059,368.11318,11.508,303028.8888,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111516.806,303028.8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8
,FALSE,Creatine,C4 H9 N3 O2,Full match,Full match,Full match,0.62,131.06956,132.07683,0.33,302994.0596,3,88.6,55.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,302994.0596,,,,,,,,,,,,,,36467.70775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trimethaphan,C22 H25 N2 O S,No match,Invalid mass,Full match,-0.69,365.16851,366.17579,1.568,302960.4531,6,73.5,8.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,71755.26501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,2.5,,6.5,,,,,,,3.2,,7.2,,,,,,,,,
,FALSE,Oxandrolone,C19 H30 O3,Full match,Partial match,Full match,0.99,306.2198,307.22679,20.574,302792.1416,2,60.7,65.2,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,97585.59597,,80531.29228,,67457.93173,,,,,,,,,,,,222716.2998,,195382.5709,,180112.1711,,,302792.1416,,,234223.3967,211661.8146,,,,,,,,,,,,,,,,,,,,,3.9,,8.8,,7.4,,,,,,,,,,,,8,,8,,8,,,7,,,8.6,8,,,,,,,,7.4,,,,,,,,,,,,,,,
,FALSE,4-Hexylresorcinol,C12 H18 O2,Full match,Partial match,Full match,0.39,194.13076,195.13803,9.499,302553.1849,1,80.7,75.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302553.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,7.6,,,,,,,,,,,,,,,,,5.9
,FALSE,"(+)-2,5-Dimethoxyamphetamine",C11 H17 N O2,Full match,Partial match,Full match,0.09,195.12595,196.13322,7.673,302328.6522,1,63.6,46.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,127317.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302328.6522,86813.98473,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7.2
,FALSE,"1?ethyl?6?imino?5?[(1E)?2?(4?methylphenyl)diazen?1?yl]?1,3?diazinane?2,4?dione",C13 H15 N5 O2,Not the top hit,Full match,No results,-4.31,273.1214,274.12867,0.572,302081.3486,6,72.9,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,302081.3486,,,,,,,,,16563.46052,,,19983.36461,,,,,,,,162325.7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,6.5,,,8.7,,,,,,,,,,,,,,,,,,,,,,,8.6,,
