"peak_number","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
5130,"[Ethylhexyl methoxycinnamate]",NA,"No match","Invalid mass","Full match",NA,290.18837,291.19565,15.883,984373.450389747,2,83.4,66.5,"DDA for preferred ion","[M+H]+1","thailand_sample_8",984373.450389747,5.9,"kps_pharmaceuticals_oct22","Multiple matches found"
5134,"Pirodavir","C21 H27 N3 O3","Not the top hit","No results","Full match",-3.91,369.2038,761.39628,20.661,982557.618710905,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","thailand_sample_1",192390.628310129,7.4,"kps_pharmaceuticals_oct22","Single match found"
5134,"Pirodavir","C21 H27 N3 O3","Not the top hit","No results","Full match",-3.91,369.2038,761.39628,20.661,982557.618710905,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","thailand_sample_3",982557.618710905,8.6,"kps_pharmaceuticals_oct22","Single match found"
5134,"Pirodavir","C21 H27 N3 O3","Not the top hit","No results","Full match",-3.91,369.2038,761.39628,20.661,982557.618710905,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","thailand_sample_6",191488.068456988,5.2,"kps_pharmaceuticals_oct22","Single match found"
5134,"Pirodavir","C21 H27 N3 O3","Not the top hit","No results","Full match",-3.91,369.2038,761.39628,20.661,982557.618710905,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","thailand_sample_8",151006.002520337,7.4,"kps_pharmaceuticals_oct22","Single match found"
5139,"2-Aminophenol","C6 H7 N O","Full match","Not the top hit","Full match",1.35,109.05291,110.06019,5.333,981826.673256112,5,96.2,77,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",783679.86505224,6.4,"kps_pharmaceuticals_oct22","Multiple matches found"
5141,"Paramethadione","C7 H11 N O3","Full match","Invalid mass","Full match",0.33,157.07395,158.08122,1.314,980928.703051712,6,89.6,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",318647.428025197,6.1,"kps_pharmaceuticals_oct22","Multiple matches found"
5142,"[Benzoylecgonine (Cocaine)]",NA,"No match","Invalid mass","Full match",NA,289.13164,290.13892,14.565,980437.050189021,1,66.5,47.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",959629.089861068,7.5,"kps_npl","Single match found"
5142,"[Benzoylecgonine (Cocaine)]",NA,"No match","Invalid mass","Full match",NA,289.13164,290.13892,14.565,980437.050189021,1,66.5,47.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",980437.050189021,5.3,"kps_npl","Single match found"
5144,"3,4-Diaminopyridine","C5 H7 N3","Full match","Invalid mass","Full match",3.28,109.06436,110.07142,1.258,978629.644333438,1,69.9,8.5,"DDA for preferred ion","[M+H]+1","thailand_sample_1",104592.410621139,7.1,"kps_pharmaceuticals_oct22","Single match found"
5144,"3,4-Diaminopyridine","C5 H7 N3","Full match","Invalid mass","Full match",3.28,109.06436,110.07142,1.258,978629.644333438,1,69.9,8.5,"DDA for preferred ion","[M+H]+1","thailand_sample_2",391517.230603451,6.1,"kps_pharmaceuticals_oct22","Single match found"
5144,"3,4-Diaminopyridine","C5 H7 N3","Full match","Invalid mass","Full match",3.28,109.06436,110.07142,1.258,978629.644333438,1,69.9,8.5,"DDA for preferred ion","[M+H]+1","thailand_sample_3",978629.644333438,6.4,"kps_pharmaceuticals_oct22","Single match found"
5146,"Nepafenac","C15 H14 N2 O2","Not the top hit","Invalid mass","Full match",0.43,254.10564,255.11291,10.271,978233.280726603,2,72.1,50.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",795118.06969711,6.4,"kps_pharmaceuticals_oct22","Single match found"
5154,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,14.126,976202.458812256,2,81.5,63.8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",976202.458812256,8,"kps_psychoactive_substances_v2","Multiple matches found"
5154,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,14.126,976202.458812256,2,81.5,63.8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",976202.458812256,8,"kps_pharmaceuticals_oct22","Multiple matches found"
5160,"Coumafuryl","C17 H14 O5","No match","Not the top hit","Full match",0.6,298.0843,299.09158,9.868,974982.443623242,7,74.8,8.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",431176.571171847,5.5,"kps_pharmaceuticals_oct22","Single match found"
5160,"Coumafuryl","C17 H14 O5","No match","Not the top hit","Full match",0.6,298.0843,299.09158,9.868,974982.443623242,7,74.8,8.7,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",334529.839788672,5.5,"kps_pharmaceuticals_oct22","Single match found"
5160,"Coumafuryl","C17 H14 O5","No match","Not the top hit","Full match",0.6,298.0843,299.09158,9.868,974982.443623242,7,74.8,8.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",486932.607246062,7.7,"kps_pharmaceuticals_oct22","Single match found"
5160,"Coumafuryl","C17 H14 O5","No match","Not the top hit","Full match",0.6,298.0843,299.09158,9.868,974982.443623242,7,74.8,8.7,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",147541.567214321,6.8,"kps_pharmaceuticals_oct22","Single match found"
5160,"Coumafuryl","C17 H14 O5","No match","Not the top hit","Full match",0.6,298.0843,299.09158,9.868,974982.443623242,7,74.8,8.7,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",175554.17512258,7.4,"kps_pharmaceuticals_oct22","Single match found"
5162,"[Tetralinone]",NA,"No match","No results","Full match",NA,146.07322,147.0805,15.232,973981.574344968,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",973981.574344968,5.9,"kps_npl","Single match found"
5164,"Oxymesterone","C20 H30 O3","Not the top hit","Not the top hit","Full match",-0.11,318.21946,319.22672,20.113,973319.311954474,17,88.5,81.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",185372.905246213,5.8,"kps_psychoactive_substances_v2","Single match found"
5166,"2-Aminophenol","C6 H7 N O","Full match","Not the top hit","Full match",1.29,109.0529,110.06018,5.97,973044.003964043,5,96.9,79,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",395653.801048171,7.2,"kps_pharmaceuticals_oct22","Multiple matches found"
5166,"2-Aminophenol","C6 H7 N O","Full match","Not the top hit","Full match",1.29,109.0529,110.06018,5.97,973044.003964043,5,96.9,79,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",973044.003964043,8,"kps_pharmaceuticals_oct22","Multiple matches found"
5166,"2-Aminophenol","C6 H7 N O","Full match","Not the top hit","Full match",1.29,109.0529,110.06018,5.97,973044.003964043,5,96.9,79,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",196628.405782934,5.8,"kps_pharmaceuticals_oct22","Multiple matches found"
5174,"[N-Ethylphthalimide]",NA,"No match","Invalid mass","Full match",NA,175.06335,176.07063,5.971,970405.91938279,3,92.2,78.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",519078.740935808,5.9,"kps_npl","Single match found"
5174,"[N-Ethylphthalimide]",NA,"No match","Invalid mass","Full match",NA,175.06335,176.07063,5.971,970405.91938279,3,92.2,78.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",970405.91938279,5.3,"kps_npl","Single match found"
5175,"L-Domoic acid","C15 H21 N O6","Not the top hit","Invalid mass","Full match",0.49,311.13704,312.14432,8.052,970271.767399967,4,87,9.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",970271.767399967,5.3,"kps_pharmaceuticals_oct22","Single match found"
5177,"[Homosalate]",NA,"No match","Invalid mass","Full match",NA,262.15705,263.16432,15.714,969514.195409145,2,88.5,9.4,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",912039.723911572,5.3,"kps_npl","Single match found"
5177,"[Homosalate]",NA,"No match","Invalid mass","Full match",NA,262.15705,263.16432,15.714,969514.195409145,2,88.5,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",621789.032792682,7,"kps_npl","Single match found"
5177,"[Homosalate]",NA,"No match","Invalid mass","Full match",NA,262.15705,263.16432,15.714,969514.195409145,2,88.5,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",142122.522531907,7.4,"kps_npl","Single match found"
5177,"[Homosalate]",NA,"No match","Invalid mass","Full match",NA,262.15705,263.16432,15.714,969514.195409145,2,88.5,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",177520.404055754,5.8,"kps_npl","Single match found"
5178,"Analogue of pterin substrate","C16 H19 N5 O2","Not the top hit","Invalid mass","Full match",-3.65,313.15273,314.16001,6.235,968628.995314175,5,87.7,9.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",876562.091614179,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_fst1",641901.943316929,8,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_fst2",707999.558359371,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_fst3",733067.777562235,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_fst4",470820.510661844,7.2,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_fst5",562244.422335448,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","crh_inlet",707300.318129319,6.4,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",869529.856622804,6.4,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","landfill_op_y104",782382.597440672,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",850982.976593334,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",734561.956344192,7,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",854051.897774906,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",581128.368627511,8,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",634547.505572564,8.6,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",761195.054450962,7.5,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",736155.765658492,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",779789.023509707,7.5,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",723686.470594001,7.5,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",729731.663328432,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",576926.729606784,8,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",913086.937913885,7,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",724712.925639637,7.5,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",735211.91130363,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",885561.245423063,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",583210.302610146,7,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",620450.310404358,5.3,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",800630.779080781,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_1",968162.882112453,7,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_2",845047.055052959,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_3",920316.055687438,6.4,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_4",816670.373973783,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_5",822373.657634609,8,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_6",890788.340227546,7,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_7",794486.612718759,5.9,"kps_pharmaceuticals_oct22","Single match found"
5181,"Warfarin Alcohol","C19 H18 O4","No match","Invalid mass","Full match",-4.05,310.11925,311.12653,19.342,968162.882112453,2,65.9,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_8",921238.541666101,7,"kps_pharmaceuticals_oct22","Single match found"
5184,"Mescaline","C11 H17 N O3","Not the top hit","Invalid mass","Full match",0.26,211.1209,212.12817,7.872,966856.273605524,1,69.8,44.2,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",966856.273605524,5.3,"kps_psychoactive_substances_v2","Single match found"
5184,"Mescaline","C11 H17 N O3","Not the top hit","Invalid mass","Full match",0.26,211.1209,212.12817,7.872,966856.273605524,1,69.8,44.2,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",966856.273605524,5.3,"kps_pharmaceuticals_oct22","Multiple matches found"
5187,"[2-Acetylacetophenone]",NA,"No match","No match","Full match",NA,162.06812,163.07539,14.071,966217.958352896,1,65.4,66.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",966217.958352896,8,"kps_npl","Single match found"
5187,"[2-Acetylacetophenone]",NA,"No match","No match","Full match",NA,162.06812,163.07539,14.071,966217.958352896,1,65.4,66.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",966217.958352896,8,"kps_psychoactive_substances_v2","Multiple matches found"
5189,"N-Palmitoylglycine","C18 H35 N O3","Full match","No results","Full match",0.43,313.26183,314.2691,12.596,965519.025544849,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",965519.025544849,8.6,"kps_pharmaceuticals_oct22","Single match found"
