"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
4883,"[Oxprenolol]",NA,265.16796,266.17524,6.266,"crh_fst4","kps_pharmaceuticals_oct22",112733.13450866
4883,"[Oxprenolol]",NA,265.16796,266.17524,6.266,"crh_inlet","kps_pharmaceuticals_oct22",123096.355337221
7264,"[Oxprenolol]",NA,265.16794,266.17522,11.132,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",390809.951806999
7264,"[Oxprenolol]",NA,265.16794,266.17522,11.132,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",385352.670443037
8108,"[Oxytetracycline]",NA,460.14822,461.1555,9.698,"thailand_sample_8","kps_pharmaceuticals_oct22",185743.218497662
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",228224.675872229
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"landfill_eg_y104","kps_pharmaceuticals_oct22",322834.314546129
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",332556.927089797
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",131535.72027944
5845,"[Phenazone]",NA,188.095,189.10228,5.307,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",769807.837340842
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",343309.88195739
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",377612.684551349
5845,"[Phenazone]",NA,188.095,189.10228,5.307,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",174155.247638046
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",114596.508699539
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",126125.546757027
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"thailand_sample_4","kps_pharmaceuticals_oct22",101274.023793299
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"thailand_sample_6","kps_pharmaceuticals_oct22",126636.214862011
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"thailand_sample_7","kps_pharmaceuticals_oct22",1626597.24348831
3623,"[Phenazone]",NA,188.09499,189.10227,13.837,"thailand_sample_8","kps_pharmaceuticals_oct22",1446547.47628163
3837,"[Phenylbutazone]",NA,308.15268,309.15996,8.532,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",964781.979476507
3837,"[Phenylbutazone]",NA,308.15268,309.15996,8.532,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1514049.13185022
3837,"[Phenylbutazone]",NA,308.15268,309.15996,8.532,"landfill_eg_y104","kps_pharmaceuticals_oct22",210241.329699321
3837,"[Phenylbutazone]",NA,308.15268,309.15996,8.532,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",435955.535409171
1630,"[Phenytoine]",NA,252.09008,253.09724,9.61,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",370563.281335364
1630,"[Phenytoine]",NA,252.09008,253.09724,9.61,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",169508.137284578
1630,"[Phenytoine]",NA,252.09008,253.09724,9.61,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",304479.445096234
1630,"[Phenytoine]",NA,252.09008,253.09724,9.61,"thailand_sample_7","kps_pharmaceuticals_oct22",3982751.07280971
1630,"[Phenytoine]",NA,252.09008,253.09724,9.61,"thailand_sample_8","kps_pharmaceuticals_oct22",2784945.03022474
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1764000.62749144
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"landfill_eg_y104","kps_pharmaceuticals_oct22",109914.186664134
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",199216.007596113
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",618837.753518174
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",111443.835091384
3405,"[Picaridin (Bayrepel)]",NA,229.16789,230.17518,6.777,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",163173.160624207
6673,"[Pindolol]",NA,248.15261,249.15989,13.661,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",543918.74465197
7663,"[Pindolol]",NA,248.1526,249.15988,13.519,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",104639.718384269
2932,"[Potassium sorbate / Sorbistat-K]",NA,112.05188,247.09262,1.277,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",133823.888797579
2932,"[Potassium sorbate / Sorbistat-K]",NA,112.05188,247.09262,1.277,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",547731.084471677
2932,"[Potassium sorbate / Sorbistat-K]",NA,112.05188,247.09262,1.277,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",123850.235976389
2932,"[Potassium sorbate / Sorbistat-K]",NA,112.05188,247.09262,1.277,"thailand_sample_5","kps_pharmaceuticals_oct22",2113978.13268285
1485,"[Spectinomycin]",NA,332.15844,333.16571,1.246,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",267927.632880632
1485,"[Spectinomycin]",NA,332.15844,333.16571,1.246,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",4394242.28446296
1485,"[Spectinomycin]",NA,332.15844,333.16571,1.246,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",466747.653957144
1485,"[Spectinomycin]",NA,332.15844,333.16571,1.246,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",848140.70382985
1485,"[Spectinomycin]",NA,332.15844,333.16571,1.246,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",477607.840242075
1462,"[Sulfadiazine]",NA,250.05193,251.05921,13.14,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",3036441.53477334
1462,"[Sulfadiazine]",NA,250.05193,251.05921,13.14,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",209030.15268075
1462,"[Sulfadiazine]",NA,250.05193,251.05921,13.14,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",4472106.56592201
1462,"[Sulfadiazine]",NA,250.05193,251.05921,13.14,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",1207934.01056628
1462,"[Sulfadiazine]",NA,250.05193,251.05921,13.14,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",2703330.13088681
213,"[Sulfadiazine]",NA,250.05191,251.05919,12.74,"thailand_sample_4","kps_pharmaceuticals_oct22",222645.725340771
213,"[Sulfadiazine]",NA,250.05191,251.05919,12.74,"thailand_sample_6","kps_pharmaceuticals_oct22",3017865.05739346
213,"[Sulfadiazine]",NA,250.05191,251.05919,12.74,"thailand_sample_7","kps_pharmaceuticals_oct22",25570099.8460779
213,"[Sulfadiazine]",NA,250.05191,251.05919,12.74,"thailand_sample_8","kps_pharmaceuticals_oct22",28047238.313348
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_fst1","kps_pharmaceuticals_oct22",1559750.3388289
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_fst2","kps_pharmaceuticals_oct22",1615879.29146475
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_fst3","kps_pharmaceuticals_oct22",1672681.50046435
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_fst4","kps_pharmaceuticals_oct22",1447562.13928382
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_fst5","kps_pharmaceuticals_oct22",1612912.55498863
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"crh_inlet","kps_pharmaceuticals_oct22",1647933.37792943
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1340997.00526438
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1242310.33300955
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"landfill_eg_y104","kps_pharmaceuticals_oct22",1498857.69507574
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"landfill_op_y104","kps_pharmaceuticals_oct22",1679251.39777261
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",1534925.38910557
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1694957.63092408
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1580939.45533597
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",1753558.83064431
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1598723.54022767
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1804027.40699286
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",1678412.05587074
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",1690342.62890994
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",1689353.57627369
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",1696717.85556763
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1605425.08583743
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1844269.89415567
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",1623644.01149419
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",1716133.09628447
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1553740.85058505
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1625723.59698445
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",1654203.66644425
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1722486.23769215
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",1694783.9039792
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",1614489.19650533
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1495832.96658881
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1621820.03089188
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",1682531.07270059
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",1596400.71635112
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_1","kps_pharmaceuticals_oct22",1506226.34983206
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_2","kps_pharmaceuticals_oct22",1485653.54581367
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_3","kps_pharmaceuticals_oct22",1405880.72237188
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_4","kps_pharmaceuticals_oct22",1022330.68847837
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_5","kps_pharmaceuticals_oct22",1658768.66259279
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_6","kps_pharmaceuticals_oct22",1401848.05314222
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_7","kps_pharmaceuticals_oct22",1420597.69763076
3280,"[Sulfamethazine]",NA,278.08326,279.09054,20.244,"thailand_sample_8","kps_pharmaceuticals_oct22",1362537.76433342
893,"[Taloxa]",NA,238.09546,239.10273,1.394,"landfill_op_y104","kps_pharmaceuticals_oct22",7247267.88308221
3836,"[Taloxa]",NA,238.09541,239.10269,9.376,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",211358.917256681
893,"[Taloxa]",NA,238.09546,239.10273,1.394,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",441275.427857481
893,"[Taloxa]",NA,238.09546,239.10273,1.394,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",895328.168696967
893,"[Taloxa]",NA,238.09546,239.10273,1.394,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",141894.535423287
893,"[Taloxa]",NA,238.09546,239.10273,1.394,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1219605.26035514
1705,"[Thiabendazole]",NA,201.03609,202.04337,8.391,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",3831173.53926732
1705,"[Thiabendazole]",NA,201.03609,202.04337,8.391,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1896923.35663854
5051,"[Tolfenamic acid]",NA,261.05581,262.06309,12.81,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",232458.404888668
5051,"[Tolfenamic acid]",NA,261.05581,262.06309,12.81,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1011678.66199466
5051,"[Tolfenamic acid]",NA,261.05581,262.06309,12.81,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",617955.522129941
7656,"[Tonalide]",NA,258.19849,259.20577,19.518,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",107405.835557883
8131,"[Tonalide]",NA,258.19854,259.20581,18.851,"thailand_sample_7","kps_pharmaceuticals_oct22",159007.885336859
6883,"[Tributylacetylcitrate]",NA,402.22538,403.23258,14.092,"landfill_eg_y104","kps_pharmaceuticals_oct22",146564.202803991
6883,"[Tributylacetylcitrate]",NA,402.22538,403.23258,14.092,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",102996.263190111
6883,"[Tributylacetylcitrate]",NA,402.22538,403.23258,14.092,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",108258.703710943
6883,"[Tributylacetylcitrate]",NA,402.22538,403.23258,14.092,"thailand_sample_3","kps_pharmaceuticals_oct22",321662.96262258
7446,"[Warfarin sodium]",NA,308.10607,309.11334,13.679,"thailand_sample_7","kps_pharmaceuticals_oct22",345402.111816392
7931,"[Warfarin sodium]",NA,308.10503,309.1123,14.277,"thailand_sample_8","kps_pharmaceuticals_oct22",225665.255711893
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",509452.952658835
7288,"alpha-Ketoisocaproic acid","C6 H10 O3",130.0629,148.09687,1.239,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",311335.214843604
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",387819.673265299
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",732655.51573851
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",752791.324242148
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",207694.690986516
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",878856.593245024
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",675018.608845327
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",633310.353561835
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",702044.180406401
5471,"alpha-Ketoisocaproic acid","C6 H10 O3",130.06309,131.07036,8.687,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",385964.684840348
3493,"clobetasone","C22 H26 Cl F O4",408.1491,409.15637,16.315,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1710348.09413816
4629,"clobetasone","C22 H26 Cl F O4",408.14912,409.1564,15.889,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",145953.995745175
6227,"etamiphyllin","C13 H21 N5 O2",279.16832,280.1756,6.643,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",664941.060120439
2582,"hexaminolevulinic acid","C11 H21 N O3",215.15224,216.15951,5.091,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",622567.821829867
2582,"hexaminolevulinic acid","C11 H21 N O3",215.15224,216.15951,5.091,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",135697.017094407
2582,"hexaminolevulinic acid","C11 H21 N O3",215.15224,216.15951,5.091,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",116477.045840365
2582,"hexaminolevulinic acid","C11 H21 N O3",215.15224,216.15951,5.091,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",296536.885163438
2055,"l-Tryptophan","C11 H12 N2 O2",204.0899,205.09717,5.58,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1660546.8076008
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1452637.17362742
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"landfill_op_y104","kps_pharmaceuticals_oct22",1564276.00820037
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",170175.238779541
2055,"l-Tryptophan","C11 H12 N2 O2",204.0899,205.09717,5.58,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",254820.585411007
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",183196.071928311
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1468234.31322531
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",339556.330641281
2055,"l-Tryptophan","C11 H12 N2 O2",204.0899,205.09717,5.58,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",124946.073747365
3126,"l-Tryptophan","C11 H12 N2 O2",204.08989,205.09717,7.806,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",147450.32108361
2055,"l-Tryptophan","C11 H12 N2 O2",204.0899,205.09717,5.58,"thailand_sample_7","kps_pharmaceuticals_oct22",3129263.95923263
2055,"l-Tryptophan","C11 H12 N2 O2",204.0899,205.09717,5.58,"thailand_sample_8","kps_pharmaceuticals_oct22",2848998.61479314
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",7352880.02769456
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",13032382.4064305
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",381346.196930223
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",6947735.74018537
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",6355193.30594336
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",121074.478656807
437,"o-Cresolsulfonic acid","C7 H8 O4 S",188.01503,189.02231,12.847,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",14062464.6505814
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_fst1","kps_pharmaceuticals_oct22",4317145.4773261
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_fst2","kps_pharmaceuticals_oct22",2645115.18440276
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_fst3","kps_pharmaceuticals_oct22",3120598.49347976
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_fst4","kps_pharmaceuticals_oct22",3148634.60308067
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_fst5","kps_pharmaceuticals_oct22",3291663.55676787
1505,"ospemifene","C24 H23 Cl O2",378.13889,379.14616,20.056,"crh_inlet","kps_pharmaceuticals_oct22",3315630.82710428
7668,"p-Iophendylate","C19 H29 I O2",416.12119,417.12847,20.058,"crh_fst1","kps_pharmaceuticals_oct22",283627.242439175
7668,"p-Iophendylate","C19 H29 I O2",416.12119,417.12847,20.058,"crh_fst2","kps_pharmaceuticals_oct22",208674.52384438
7668,"p-Iophendylate","C19 H29 I O2",416.12119,417.12847,20.058,"crh_fst3","kps_pharmaceuticals_oct22",244367.05250354
7668,"p-Iophendylate","C19 H29 I O2",416.12119,417.12847,20.058,"crh_fst4","kps_pharmaceuticals_oct22",204363.346758039
6745,"p-Iophendylate","C19 H29 I O2",416.12118,417.12846,20.248,"crh_fst5","kps_pharmaceuticals_oct22",159105.157958052
6745,"p-Iophendylate","C19 H29 I O2",416.12118,417.12846,20.248,"crh_inlet","kps_pharmaceuticals_oct22",525822.157693436
