Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_Cannabinoids,Mass List Match: ITN_KPS,Mass List Match: ITN_CYP_Metabolites,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,"1-benzyl-1,2,3,5-tetrahydroimidazo[2,1-b]quinazolin-5-one",C17 H15 N3 O,No match,Full match,No results,0.12,277.12155,278.12882,18.026,584375.932,5,72.3,45.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,325974.4989,,,,,,,,,,,,,584375.932,451338.743,381645.6317,395010.1658,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,3.4,7.9,7.4,8.5,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,5-Fluoro ADBICA,C20 H28 F N3 O2,No match,Full match,No results,-3.77,361.21519,379.24896,11.862,584149.3197,1,68.5,8.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,305568.0393,,,,425625.9544,,,,,236774.9022,,,572439.7535,,387826.5944,584149.3197,,,,,,,,,,,,,,,,5.2,,,,7.9,,,,,4.7,,,4.5,,4.1,8.3,,,,,,,,,,,,,,,,,,,,,,3.6,,
,FALSE,"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-1-ol",C15 H28 O2,Full match,Full match,No results,0.15,240.20897,241.21621,20.695,583255.6954,1,67.8,43.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,312987.9667,,,,,,,,,347190.3905,,,,,192096.3585,,583255.6954,,,,,,,,,,,,,,,6.8,,,,,,,,,5.2,,,,,,,,,,,,,7.4,,3.9,,,,,,,,3,,
,FALSE,Emiglitate_BTM03107,C17 H25 N O8,No match,Invalid mass,Full match,0.04,371.15803,372.1653,13.861,577014.52,1,63.6,43.2,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,264819.3936,,,,,,101041.1981,,138802.3019,299229.2737,,459946.4088,452454.7145,494629.2029,539166.0707,577014.52,536131.7568,504820.1024,,503437.4195,556273.1456,,,,,,,,,,,3.6,,,,,,8.7,,7.1,5.2,,7.2,,,,,,,,,6.8,7.2,6.6,7.7,7.7,7.2,,7.7,6.6,,,,
,FALSE,Erythromycin B_BTM01919,C37 H65 N O12,No results,No results,Full match,3.46,715.45315,716.46043,23.156,576407.57,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,199902.1117,,,,,,,,,,,,,,576407.57,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"2,6-Di-tert-butyl-1,4-benzoquinone",C14 H20 O2,Full match,Full match,No results,0.18,220.14637,221.15359,17.67,574839.534,1,68.4,67.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,574839.534,,330185.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Full match,Full match,No results,-0.06,254.15179,255.15888,15.379,573741.4501,7,78.5,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,466882.1645,,,,,,,,,,,,,,,,,,,,,,,,,,180312.3495,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,1.7,
,FALSE,4-Fluoro IPV,C14 H20 F N O,Not the top hit,Full match,No results,-4.87,237.15174,238.15901,15.949,573485.6018,2,77.8,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,266307.3977,,,,,,,,,,,,,,,,,,459540.9238,573485.6018,411451.0373,,361914.2851,71544.78126,490279.2645,381059.9682,375509.4834,467428.8398,322770.7043,,,5.2,,,,,,,,,,,,,,,,,,5.5,7.2,,,,,,,,,4.1,,1.4,2.7,7.7,5.8,4.1,5,3,,,,
,FALSE,Thymol_BTM02967,C10 H14 O2,Full match,Invalid mass,Full match,2.46,166.09979,167.10665,23.813,573170.1537,13,81.6,9.1,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,573170.1537,321058.475,,,,,,,,,,,,,,,307522.0235,,549280.192,224100.9944,,186553.9138,,,,,,123847.4667,139666.8271,,,1.2,4.1,,,,,,,,,,,,,,,1.4,,2.3,2.5,,,,,,,,,,6.8,,,,,,6.5,3.8,,,,,
,FALSE,Pinolenic acid ethyl ester,C20 H34 O2,Not the top hit,Full match,No results,0.77,306.25612,307.26347,18.955,572567.1725,6,78.6,59.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,59430.43464,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,6.5,7.9,,,,2.7,,,,,,,,,
,FALSE,Dodecyltrimethylammonium,C15 H33 N,Full match,Full match,No results,-0.03,227.26129,228.26857,23.18,572233.1497,1,78.5,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,572233.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,1-Dodecyl-2-pyrrolidinone,C16 H31 N O,Full match,Full match,No results,0,253.24056,254.24784,18.362,570788.6299,1,79.3,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,399316.2837,,516446.0356,,570788.6299,437739.7395,395604.1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,5.5,,5.5,5.8,6.3,,,,,
,FALSE,Pazufloxacin,C16 H15 F N2 O4,No match,Invalid mass,Full match,-1,318.10127,319.10834,15.547,570758.3276,12,82.7,9.1,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,570758.3276,,449453.578,247131.0072,,,,,,57305.42546,118798.5469,,,,144973.0212,,,,,,,,,,,,,,,,,1.2,,4.1,5.2,,,,,,4.9,,,,,,,,,7.1,,,,2.2,,,,,,5.4,,5.4
,FALSE,Phenyltoloxamine,C17 H21 N O,Not the top hit,Full match,No results,-0.16,255.16227,256.16955,21.105,570253.261,3,75.3,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,570253.261,,,103322.6027,,,,,,386668.1044,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,7.1,,,,,,5.8,,,,
,FALSE,JWH-133,C22 H32 O,No match,Not the top hit,Full match,0.85,312.24558,313.25286,21.507,569530.694,2,77.5,58.3,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,569530.694,329010.5228,,,,,,,,,,,,404002.0127,,,,,,,,21504.73153,,,,,,,,,,1.2,3,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,6.5,,,,,,,,,3.4,
,FALSE,"2-methyl-1-(2,3,4,5,6-pentamethylphenyl)-3-(2-pyridinyl)-2-propen-1-one",C20 H23 N O,Not the top hit,Full match,No results,1.12,293.17829,294.18557,21.599,569442.8975,2,68.6,44,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,196384.2288,,,,,569442.8975,,,,,,,68709.30391,,,,,,40821.24539,71299.84736,,,,,,,,,,,,7.4,,,,,3.9,,,,,,,,,,,,,,,0.5,,,,,,3.8,3.3,,,,
,FALSE,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-fluorobenzamide",C15 H12 F N O3,Not the top hit,Full match,No results,-3.46,273.07918,274.08645,15.239,567853.7193,11,82.7,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,513137.8845,567853.7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Levallorphan,C19 H25 N O,Not the top hit,Full match,No results,0.31,283.1937,284.20091,21.489,565119.4207,2,70.7,8.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,380842.0152,514290.0995,,,377236.9727,565119.4207,60959.67408,,306013.6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3.4,,,5.2,5.5,4.9,,5.2,,,,
,FALSE,Honokiol,C18 H18 O2,No match,Invalid mass,Full match,0.14,266.13072,267.138,20.925,564122.5133,16,78.1,59.2,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,350193.5739,115321.0053,,404005.6902,,564122.5133,384616.9897,436156.4993,478582.3006,369751.9613,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,4.3,,2.5,,7.2,2,3.6,0.7,3,,,,
,FALSE,"3-methoxy-1,13-dimethyl-9,11,12,13,14,15,16,17-octahydro-8H-cyclopenta[a]phenanthren-17-ol",C20 H26 O2,Not the top hit,Full match,No results,0.16,298.19333,299.2006,22.213,564105.0681,8,76.2,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,564105.0681,380300.4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Meperidine-d5,C15 H16 [2]H5 N O2,No match,Full match,No results,-3.05,252.18784,253.19512,19.056,562318.8145,2,73.8,53.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,562318.8145,417991.2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4
,FALSE,Fluorchinolone_BTM04494,C24 H30 F2 O7,No match,Invalid mass,Full match,2.37,468.19707,469.20434,17.628,562204.2119,5,79,8.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,174037.373,485141.5419,,,107152.3121,455297.7165,562204.2119,377027.7574,268533.809,342135.3749,496403.9038,,,,,,,,,,,,,,,,,,,,,5.8,3.9,,6.5,,,6.5,,,,,,1.1,6.8,7.2,7.4,8.5,7.4,9.3,,,,
,FALSE,Naphyrone,C19 H23 N O,Not the top hit,Full match,No results,0.57,281.17812,282.18542,20.542,560701.2893,2,76.6,72.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,560701.2893,206771.2831,233854.1678,312166.5485,298871.4785,447332.3676,22975.90956,162830.1992,,,,,66707.275,,,,,,,,,,,,,,,,,,,7.7,7.4,7.4,3,3.6,,,,,,,,,2.5,7.6,6.5,,,,,2.7,,,,,
,FALSE,Clofencet-potassium,C13 H11 Cl N2 O3,Not the top hit,Full match,No results,3.34,278.04675,279.05403,14.641,560432.66,5,72.4,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,382988.0932,352661.8527,336370.5232,305478.8458,309706.4968,364120.0586,560432.66,474461.0953,405096.8654,551339.7482,427481.9333,,,,,,,,,,,,,,,,,,,,,0.9,3.6,,,,,,,,,6.8,2.5,3,7.4,7.7,8.3,2.5,7.7,3,,,,
,FALSE,"1,4-dihydroxyheptadec-16-en-2-yl acetate",C19 H36 O4,Not the top hit,Full match,No results,0.26,328.26145,329.26862,20.128,559926.1662,12,81.8,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,559926.1662,101914.5764,505703.2394,,,,,,,,,,,,,,,,,,,,,,105491.1208,,,,,,,3.9,5.4,1.2,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,8.7,,,,,,,,6.8,,
,FALSE,Naphyrone,C19 H23 N O,Not the top hit,Full match,No results,-0.32,281.17787,282.18515,18.095,559230.6082,2,77,73,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,347979.1933,,,,559230.6082,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,1.7,,,,,,,,,,
,FALSE,?-Propylaminopentiophenone,C14 H21 N O,Full match,Full match,No results,0.26,219.16237,220.16965,13.974,558884.288,4,75,47.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,558884.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,
,FALSE,Chalcone,C15 H12 O,Full match,Full match,No results,-0.07,208.0888,209.09608,21.122,557919.822,3,84,67.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,557919.822,,359001.1074,357404.8436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,9,9,,,,,
,FALSE,Econazole_BTM03575,C11 H8 Cl2 N2 O,Not the top hit,No results,Full match,-3.32,254.00052,255.00773,1.51,556851.4406,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,556851.4406,226671.6053,,,,,152445.3177,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.4,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.1
,FALSE,Bis(7-methyloctyl) adipate,C24 H46 O4,No results,Full match,No results,0.34,398.33975,399.34648,22.757,555875.1984,1,82.1,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,555875.1984,,,,,,,,,,,,,,,,,,,,,,123134.0924,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,6.5,,,,,,,,,,
,FALSE,"(2E)-3-(4-methoxyphenyl)-1-[2,4,6-trimethoxy-3-(3-methylbut-2-en-1-yl)phenyl]prop-2-en-1-one",C24 H28 O5,No match,Full match,No results,-0.1,396.19364,397.20091,18.435,553959.0289,7,71.2,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,161893.6263,,553959.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Cryptotanshinone,C19 H20 O3,Not the top hit,Not the top hit,Full match,0.8,296.14148,297.14876,22.587,552862.2398,7,73.5,8.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,552862.2398,323556.1413,,,,122813.5629,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.8,,,,5.4,,,,,4.3,,,,,,,,,,,,,,,,,,,2.5
,FALSE,NP-018716,C11 H20 O4,Full match,Full match,No results,0.9,216.13635,217.14363,21.905,552779.6527,5,80.5,75.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,552779.6527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Phthaldialdehyde,C8 H6 O2,Full match,Full match,No results,0.54,134.03685,135.04413,20.047,552574.7036,2,63.5,46.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,423154.732,,,,,,,,,,,210816.9533,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,7.9,,5.5,,,5.2,5.2,,,,,,,,,,,,,,,
,FALSE,1-[2-Hydroxy-3-(phenylthio)propyl]piperidine-4-carboxamide,C15 H22 N2 O2 S,Not the top hit,Full match,No results,3.17,294.14113,295.14841,20.142,550651.7189,10,76.7,57.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,550651.7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Dodecyltrimethylammonium,C15 H33 N,Full match,Full match,No results,0.33,227.26137,228.26865,22.589,548925.2914,1,81.3,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,548925.2914,,,,,,,,,,,,,,,,117407.9914,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,
,FALSE,AB-CHMINACA 2'-indazole isomer,C20 H28 N4 O2,No match,Full match,No results,-4.15,356.21975,357.22703,20.797,548129.2157,2,61.3,8.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,548129.2157,136996.6313,,87169.51066,,,,151209.3495,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.5,,,,,,,,,,0.5,,,,7.6,,,,,,,
,FALSE,"2-(Cyclohexylmethylidene)-1,2,3,4-tetrahydronaphthalen-1-one",C17 H20 O,Not the top hit,Full match,No results,0.84,240.15162,241.15891,21.097,546752.6188,3,79.5,49.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,240791.692,,284013.3976,,,,,,,,,,,,,,546752.6188,,,359176.4603,509401.0266,,,,,,,,,,,7.4,,6.8,,,,,,,,,,,,,,,,,,,,,,3.4,,,5.2,4.5,,,,,,,
,FALSE,N'-{[1-(tert-Butyl)-5-methyl-1H-pyrazol-3-yl]carbonyl}methanesulfonohydrazide,C10 H18 N4 O3 S,Not the top hit,Full match,No results,-2.31,274.10933,275.1166,20.732,546357.068,4,78.7,60,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,47563.95257,72583.32588,349533.6441,262738.3014,,,345793.0456,349111.3054,546357.068,359248.5339,334101.6569,,,,,,,,,,,,,,,,,,,,,5.4,6.5,,,,,,,,,4.7,5.2,,,5.2,7.9,5,8.5,4.7,,,,
,FALSE,Celestolide,C17 H24 O,Not the top hit,Full match,No results,0.54,244.18285,245.19012,22.055,545650.0635,1,77.3,58.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,545650.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Penicillin A_BTM00930,C16 H24 N2 O4 S,Not the top hit,Invalid mass,Full match,1.72,340.14626,341.15354,21.11,545485.152,17,81.1,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,34850.99036,,,70909.29666,50870.95275,,10706.97075,,,,545485.152,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,8.2,8.2,,7.1,,,,7.7,,,,
,FALSE,Pyrazofurin,C9 H13 N3 O6,Not the top hit,Invalid mass,Full match,-3.71,259.07947,260.0869,12.516,544379.5806,6,68.7,8.4,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,121523.7279,,,,,,,,429563.9264,544379.5806,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,6.8,6.6,,,,,
,FALSE,Andrographiside,C26 H40 O10,Unused,Full match,No results,0.53,512.26242,513.26882,15.668,544127.1692,2,62.6,46.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,544127.1692,,,,,,,,,,457412.8695,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,
,FALSE,Naphyrone,C19 H23 N O,Full match,Full match,No results,0.27,281.17804,282.18532,19.692,543905.0493,2,77.2,73.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,543905.0493,,,,,,,135305.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,1.1,,,,2.5
,FALSE,Acetophenone,C8 H8 O,Full match,Full match,No results,0.99,120.05763,121.06491,21.888,543258.5891,1,81.1,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,324407.6994,,,,,,,249437.4032,543258.5891,,,,,,,,,,,230201.65,,,,,275228.7964,,21320.67027,31497.47619,,,,3.6,,,,,,,5.8,4.5,,,,,,,,,,,,,,,,,,,3.6,,,,,2.5,,3.3,3.8,,,,
,FALSE,"2,6-Dimethyl-?-pyrone",C7 H8 O2,Full match,Full match,No results,0.81,124.05253,125.05981,10.343,542925.4564,1,86.3,9.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,542925.4564,,,269015.5768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,1.4,,,,7.1,,,
,FALSE,"7-Acetyl-3,6-dihydroxy-8-methyl-tetralone",C13 H14 O4,Not the top hit,Full match,No results,-0.23,234.08916,235.09643,19.474,542724.6893,8,79.5,61.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,542724.6893,,,,375297.3477,,,,,,,,,,,,,,,,,,,,261841.301,,,,,,,5.5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,
,FALSE,1-[2-Hydroxy-3-(phenylthio)propyl]piperidine-4-carboxamide,C15 H22 N2 O2 S,Not the top hit,Full match,No results,2.55,294.14095,295.14822,19.964,542195.5252,10,73.2,52.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,542195.5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,
,FALSE,"1-(2,6-Dichlorophenyl)-2-indolone",C14 H9 Cl2 N O,No match,Full match,No results,0,277.00612,278.0134,18.25,541802.4187,4,69.6,67.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,541802.4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,C11 H16 O5,Not the top hit,Full match,No results,0.01,228.09978,229.10704,10.036,540538.3716,10,84.9,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,89020.38685,,,,,,,,,91137.3575,,,,,,,,540538.3716,230181.9272,241638.9096,481136.4019,120481.4808,,80578.1546,,,,,,,,3.8,,,,,,,,,3.3,,,,,,,,7.2,,,,,,,2.2,,5.2,5.2,7.2,6.5,,6.5,,,,,,,
,FALSE,8-iso Prostaglandin F2? Ethanolamide,C22 H39 N O5,Not the top hit,Full match,No results,0.27,397.28293,398.28995,21.587,539463.0139,1,62.3,65.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,223447.961,,,,,,,,,,,,,,,,539463.0139,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Venlafaxine,C17 H27 N O2,Full match,Full match,No results,-1.23,277.20384,278.21157,22.374,539002.7101,1,73.2,70.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,312993.7221,539002.7101,414132.3538,415896.4948,,,,,,,,445245.5982,,369010.25,,,,,,,,,,,,,,,,,,8.5,8.3,5.8,1.4,,,,,,,,3.6,,3,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"4-(methylthio)-6-morpholino-1,3,5-triazin-2-amine",C8 H13 N5 O S,Full match,Full match,No results,-2.85,227.08343,228.09071,22.168,536160.9567,4,72.9,45.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,351054.1427,221031.5086,249387.0965,,240462.9786,398288.1297,536160.9567,321192.6825,499999.5144,506611.3531,430435.1318,,,,,,,,,,,,,,,,,,,,,7.9,8.5,,,,,,,,,7.9,,5.8,5.2,5.5,4.1,7.7,8.8,6.3,,,,
,FALSE,Camptothecin_BTM04189,C20 H16 N2 O5,Unused,No results,Full match,4.26,364.10747,365.11475,18.984,535045.8342,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,535045.8342,,,,,162530.5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,6.5,,,,
,FALSE,Anisomycin_BTM02750,C14 H19 N O5,Not the top hit,Not the top hit,Full match,0.06,281.12634,282.13361,7.127,534771.0985,6,71.3,68.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,45942.36993,,,,,,,,,,,,,534771.0985,298130.6039,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,3.4,2.5,,,,,,,,,,,,,,,,,,,,,,4.3,
