Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,Tofogliflozin,C22 H26 O6,Not the top hit,Invalid mass,Full match,-0.01,386.17293,387.18008,17.288,3648637.027,14,82.8,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,699683.7755,701769.6721,2661130.595,3648637.027,874086.4007,1190482.428,1746725.072,749676.6165,1376567.041,977531.8471,775503.7342,,,,,,,,,,,,,,,,,,,,,3.7,1.5,,,,,,,,,9.5,9.5,8,9.1,9.1,8.6,8.6,9.1,8.6,,,,3.9
,FALSE,Tofogliflozin,C22 H26 O6,No match,Invalid mass,Full match,-0.54,386.17273,387.17961,16.551,836173.141,5,69.4,8.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,377332.8014,630503.1089,,,836173.141,,183652.8647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,6.6,,,1,,7.9,,,,,,
,FALSE,Tolperisone,C16 H23 N O,Full match,Full match,Full match,-0.06,245.17795,246.18522,18.78,5201860.393,5,80.2,9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,5201860.393,,1071829.461,559912.1643,,,,,,,246546.5851,466620.2681,804407.2389,589438.0922,,,,,2597669.287,2924149.832,1651522.892,1059880.929,1170379.334,783917.7777,1152003.64,1108906.825,468439.1447,3200869.868,,,,9.5,,7.5,8.8,,,,,,,5.2,5.5,8,7.7,,,,,5.1,7.8,,,,,,,,,8.6,6.4,8.6,8.6,7,8.6,7.7,7.8,,,5.3,3.5,3.5
,FALSE,Tolperisone,C16 H23 N O,Full match,Invalid mass,Full match,-0.04,245.17796,246.18524,19.023,1142725.374,4,78.6,49.3,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,817719.0264,817562.5915,,,,,,,,,,,,,,280406.222,,,,,,1142725.374,,,670822.9636,,,,,,334558.6718,7,3.7,,,,,,,,,,,,,,6.8,,,,,,8.6,,,,,,,,,,,7.7,,,,,,7.2,,,,
,FALSE,Tolperisone,C16 H23 N O,Full match,Invalid mass,Full match,-0.07,245.17795,246.18521,18.917,4393254.538,5,78.2,49,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,1076485.196,405843.9497,,,,,3077322.611,4393254.538,3004765.744,1887403.112,1234274.626,2721142.26,3598104.853,3066362.001,2250256.506,611748.9462,,,,,,,,,,,,,,,,3.7,7.2,,,,,7.8,4.6,,,,,,,,,6.7,3.5,3.7,6.2,4,5.1,7.8,7.7,,,,,
,FALSE,Tolperisone,C16 H23 N O,Not the top hit,Partial match,Full match,-0.21,245.17791,246.18519,18.61,3298943.072,5,76.8,48.2,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,3298943.072,,,2884002.076,,200639.1032,,,,,,,,,,,,,,,66889.62386,,,,17324.36189,,,,,,,4.6,,,4.6,,1.4,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,8.2,,,,,,,,
,FALSE,Tolterodine,C22 H31 N O,Full match,Full match,Full match,0.09,325.2406,326.24787,20.172,537738.179,1,73.3,8.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,118470.0386,,537738.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Full match,Full match,No results,0.03,415.34504,416.35232,20.07,105098737.7,1,88.8,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,827664.5197,,78044851.04,55395243.85,52837547.52,372993.6338,105098737.7,72561175.72,6590170.238,6868645.974,8389902.569,33860772.85,30992081.77,994535.5734,2753092.609,71502172.66,92438033.19,72190989.76,93474728.45,,,,,,,,,,,,,5.3,,8.4,8.9,9.5,1.2,6.2,6.7,7.3,8.4,6.7,7.3,7.8,9.1,8.9,7.3,6.2,6.2,6.7,,,,,,,,,,,,,,,,,,,,7.3,6.7,7.8,7.3
,FALSE,Tomatidine,C27 H45 N O2,Full match,Full match,No results,-0.1,415.34499,416.35226,19.413,6825759.799,1,89.3,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6825759.799,,6244987.051,,,,,,,,,,,,,622275.0686,,,,,,,,,,,,,,,,7.8,,7.3,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-0.02,415.34502,416.3523,19.812,37640181.39,1,89.7,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,894646.1754,37640181.39,,,,,,3733257.471,2635186.126,3934734.214,6800823.411,,,,,,,,,,,,,,,,,,,,,1,9.5,,,,,,6.2,7.3,5.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,0.04,415.34505,416.35232,19.671,71678689.26,1,89.7,75,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,235895.6363,71678689.26,,,,,,580533.9145,771919.9518,,,,1611191.637,,4424124.243,,,,,,,,,,,,,,,,87134.97692,7.9,7.3,,,,,,8.3,8,,,,7.5,,7.8,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-0.15,415.34497,416.35224,17.49,9739218.104,1,74.7,8.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,7827621.41,6195588.266,7920384.575,,,,,,,,,695615.0789,,,9625303.479,,9739218.104,,,,,,,,,,,,,,,4,4,4,,,,,,,,,3.7,,,8.4,,4,,,,,,,,,,,,,,,,,,,,2.9,,,4
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-0.25,415.34493,416.3522,18.556,1495453.516,1,76.6,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,1495453.516,1166830.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-0.19,415.34495,416.35223,18.592,2542629.191,1,71.4,50,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,1110983.992,823452.6796,,2542629.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,0.01,415.34503,416.35231,18.793,9845236.178,1,75.4,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,4479591.272,5177135.994,5295635.965,3690698.764,4340492.338,,1354238.652,,,,,,2781745.309,7568793.002,5919267.405,5440382.267,9845236.178,,,,,,,,,,,14841.99072,,,,8.4,8.9,8.9,5.1,3.5,,1.5,,,,,,6.2,2.9,5.7,3.5,3.5,,,,,,,,,,,,,,,,,,,7.6,2.9,7.8,1.3,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-1.77,415.3443,416.35229,18.304,1057111.383,1,75.3,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,1057111.383,,,,,,,,,,,,,,,,,,,,,,,,498597.7137,286711.1631,,42836.16584,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.5,,6.5,,,,,
,FALSE,Tomatidine,C27 H45 N O2,Not the top hit,Full match,No results,-0.07,415.345,416.35231,18.23,3413973.91,1,71.3,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,3413973.91,,,,,,,,,,,,,,213721.4848,273235.1885,,106574.8952,,,,,114224.1385,,,,,,,,,3.5,,,,,,,,,,,,,,6.3,7.4,,,,,,,,,,6.5,,,,,5.2,,,,,,
,FALSE,Topotecan,C23 H23 N3 O5,No match,No results,Full match,2.28,421.16473,422.17118,10.364,80174.68913,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,49611.89629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,4.3,
,FALSE,Toreforant,C23 H32 N6,No match,No results,Full match,-3.55,392.26745,393.27473,19.354,934196.8011,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,645513.9948,342405.4022,,934196.8011,,,,,,,,,,,290190.2377,533333.2704,,,,,,,58048.76219,,35421.72181,137046.4825,27420.13159,,,,,2.8,8.3,,4.8,,,,,,,,,,,2.5,8.8,,,,,,,,,,,,,,,8.7,,3.3,4.1,7.1,,,,8.7
,FALSE,Toreforant,C23 H32 N6,No match,No results,Full match,-4.58,392.26705,393.27432,19.222,1031713.677,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,524667.1268,,,,,,,,,,,,,,,,1031713.677,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,8.7,,,,,,,,,,,,,
,FALSE,Torsemide,C16 H20 N4 O3 S,Not the top hit,Not the top hit,Full match,-1.73,348.12501,349.13228,19.545,102324.0153,11,82.4,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,43849.0813,23883.40571,,102324.0153,100736.3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.2,,0,0,,,,,,,
,FALSE,Torsemide,C16 H20 N4 O3 S,Full match,Not the top hit,Full match,-2.32,348.1248,349.13208,19.597,255360.3826,15,84.2,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,113325.651,,,,,83740.40748,,,255360.3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,8.7,,,7.9,,,,
,FALSE,Torsemide,C16 H20 N4 O3 S,Not the top hit,Not the top hit,Full match,-1.83,348.12497,349.13225,19.956,40101.57154,15,84.3,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,40101.57154,37479.98807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.6,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trabodenoson,C15 H20 N6 O6,No match,Invalid mass,Full match,1.03,380.14482,381.1521,17.118,352780.1999,11,79.5,9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,100121.2875,,,,232803.0223,148906.916,352780.1999,186391.6299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,2.5,6.8,2.3,3,,,,
,FALSE,Tranexamic acid,C8 H15 N O2,Full match,Full match,Full match,-0.5,157.1102,158.11748,17.072,45546.24453,1,76.5,48,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,36772.07187,,,45546.24453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,4.3,,,,
,FALSE,"trans,trans-2,4-Heptadienal",C7 H10 O,Full match,Full match,No results,1.33,110.07331,111.08059,8.426,14793392.79,1,87.9,54.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,13268897.3,14793392.79,10230636.43,3039903.668,,,1426635.12,970314.8143,2667828.278,2861285.895,1955038.876,1957577.552,3221151.77,2219210.27,4089968.182,1511124.334,2560229.046,4136713.769,6468696.643,6886454.701,4824770.567,4094328.784,7847285.973,8280565.343,12928337.58,4682248.989,3648583.97,3825703.467,6626582.344,2475930.803,2746132.728,3.5,4,4,3.5,,,3.2,3.2,3.5,4.6,3.5,4.6,4,1.3,3.5,4.8,4,5.7,4.6,4,4.6,7.8,,,,,,,,,6.7,7.3,6.7,6.7,6.7,4.6,4.6,4,5.1,1.7,5.1,2.9,4.6
,FALSE,"trans,trans-2,4-Heptadienal",C7 H10 O,Full match,Full match,No results,1.27,110.0733,111.08058,10.471,7898036.453,1,89.8,75.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,1343094.732,,,2777061.25,7898036.453,,1521894.704,1965290.211,2488652.905,1354810.088,639380.374,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,3.5,7.3,,3.7,2.9,4,4.8,2.3,,,,3.5
,FALSE,"trans,trans-2,4-Heptadienal",C7 H10 O,Full match,Full match,No results,1.29,110.07331,111.08059,8.675,4184436.746,1,91.6,78,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,3242992.849,674012.4679,,,691738.7491,921331.0288,,909213.9529,960954.8918,,,,,484840.6683,817563.7541,2255286.083,,2914432.968,2246739.558,2115977.531,3546350.247,2680231.827,4184436.746,2227098.532,1536728.365,2207434.052,2556839.544,968882.5013,1263293.927,,,2.9,3.4,,,1,3.2,,4.2,3.7,,,,,4.5,3.2,4,,5.1,6.2,6.2,,,,,,,,,7.3,6.7,7.3,6.7,7,7.3,7.3,5.3,4.8,2,3.4,2.9,3.7
,FALSE,"trans,trans-2,4-Heptadienal",C7 H10 O,Full match,Full match,No results,0.63,110.07323,111.0806,19.998,195132.4183,1,87.4,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,21788.81554,,,,,,,,,,,,,,,,,,,,93269.18684,,,,,,,,195132.4183,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,0.3,,,,
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.54,132.05759,133.06486,18.732,2588763.673,1,81.3,76.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,627125.8954,,,564113.0122,1642904.574,1540300.648,1632540.931,1202044.792,,,,,2205301.135,2588763.673,604079.1299,558929.6487,613047.3386,597385.4541,792440.314,613420.8035,680789.1517,675947.2903,675308.352,,,,,,,,,1.7,,,7.7,5.3,8,6.4,7.5,,,,,8.4,8.9,,,,,,,,,6.6,4.5,4.5,7.7,8,8.3,6.6,7.2,1.2,,8,8.6,4.8
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.73,132.05761,133.06489,17.863,1924828.828,1,88.1,81,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,341649.9998,,,,,,,,,,336603.2919,,,169694.2887,484919.6939,,343984.9467,1161833.325,1417810.286,1924828.828,,,,,,,,,,,,7.7,,,,,,,,,,7.7,,,6.8,6.6,,9.3,8,6.4,6.7,,,,,,,,,,,,,,,,,,,,,
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.35,132.05756,133.06484,17.417,310826.8525,1,87.4,80.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,33076.01435,,90178.52642,,,,,,,,,,,263100.5386,310826.8525,,,,,,,,,,,,,,,,,6.5,,1.6,,,,,,,,,,,3.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,7.9
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.47,132.05758,133.06485,13.356,439560.636,1,67.5,67.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,258134.7824,,117583.5143,,,,,,,,,,,,,,,,,,,,,,,,4.9,6,,,6,8.7,,,,,,,,1.4,,4.7,,,,,2.8
,FALSE,trans-Cinnamaldehyde,C9 H8 O,Full match,Full match,No results,0.67,132.0576,133.06488,12.717,196405.5523,1,67.5,67.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,196405.5523,,177286.6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,3,,,,,,,,,,,3.3,3.3,,3.3,3.8,3.8,,,,,,,,,,,,,6.5,,
,FALSE,trans-Zeatin,C10 H13 N5 O,Full match,Invalid mass,Full match,1.02,219.11223,237.14615,17.331,4181626.574,5,84.1,78.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,,,,,921378.3464,,,,,,4181626.574,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,7.8,,,,,,,,,,
,FALSE,Trazeolide,C20 H28 O3,Full match,Partial match,Full match,0.54,316.20402,317.21129,19.074,9483801.325,5,85.6,79.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,3045084.15,,,,,,,,,9483801.325,3982730.176,3234265.538,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,6.7,8.9,5.1,,,,,,,,,,,,,,,,,,,,,,,,6.7,3.5,8.6,3.2
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.56,316.20402,317.2113,18.84,4592637.307,13,83.6,66.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,998895.6808,4592637.307,2237165.476,1109696.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.7,4.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.53,316.20401,317.21135,19.407,3353337.285,14,80.3,9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,970827.8618,,1793848.282,,,,,1458270.261,,,,1057435.254,1519870.28,3353337.285,,,,,,,,,,,,,,,,,,2.6,,3.2,,,,,3.7,,,,2.6,6.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.55,316.20402,317.2113,18.098,3817614.083,22,83,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,2771397.494,,,,786213.8678,,,,,,,3817614.083,,,,,,,,,,,,,,,,,,,,5.7,,,,4.8,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.2,
,FALSE,Trazeolide,C20 H28 O3,Full match,Partial match,Full match,0.38,316.20397,317.21124,20.129,7193321.416,4,85.6,79.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,465491.1708,482270.212,,,288751.5176,3057587.732,,,187756.2006,,,449829.177,364846.6798,7193321.416,278651.0457,2087613.648,272744.6122,,,,,,,,,,,,,,,8.8,1.7,,,8.5,2.4,,,5.8,,,2.8,3.9,1.3,3,5.7,4.1,,,,,,,,,,,,,,,,,,,,,1.5,2.8,2.3
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.55,316.20402,317.21129,18.544,4713128.915,22,84.5,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,2866035.072,,475773.7852,,391590.1612,182512.9418,195281.2788,,,4397679.183,3673984.687,4713128.915,,2752908.339,,,,,,,,,,,,,,,,,,5.7,,4.5,,5,4.1,0.9,,,3.5,4,4,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.38,316.20396,317.21124,19.967,3476150.764,4,83.7,77.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,641214.446,2761387.732,1738769.981,,,,,,,,,,3476150.764,1923667.932,80263.82353,,,,,,,,,,,,,,,,,2.3,1.8,3.2,,,,,,,,,,2.9,4,7.6,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,-0.17,316.20379,317.21109,19.73,2866405.432,19,81.1,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,2866405.432,,,,,,,,,,,,,,,,,,,,,,,,,,,13055.87905,,102225.7239,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,8.2,,,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.58,316.20403,317.2113,17.956,962648.7304,15,85.7,79.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,938880.0271,,411863.8565,,,,,962648.7304,,,,,,,,,,,,,,,,,,,,,,,,1.5,,7.7,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,
,FALSE,Trenbolone acetate,C20 H24 O3,Not the top hit,Invalid mass,Full match,0.72,312.17277,313.1798,16.311,1476641.309,7,82.8,9.1,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,633826.9599,,533551.9929,645796.2,1476641.309,646323.8934,,1250565.377,,,,,,,,,,,33070.6778,,,,,,,,,,,,,6.6,,5,8.3,1,2.3,,3.7,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,
,FALSE,Trenbolone acetate,C20 H24 O3,Full match,Invalid mass,Full match,0.32,312.17265,313.17992,18.106,14486498.85,3,75.2,47.3,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,14486498.85,1215887.85,,,,,,,,,,,,,,,,,,,73988.41407,,,,,,,,,,,9.5,8.6,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trenbolone acetate,C20 H24 O3,Not the top hit,No results,Full match,0.4,312.17267,313.17995,16.111,13098696.59,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,1171527.014,,,,,,,,,8355305.605,11628700.78,13098696.59,9615250.576,1607416.506,,,,,,29207.85573,,,49022.58154,,,,,,,,,2.6,,,,,,,,,6.7,7.3,9.5,8.9,2.1,,,,,,,,,,,,,,6.5,,,4.3,,,,,,6.2,4,4,4.6
,FALSE,Trenbolone acetate,C20 H24 O3,Full match,Invalid mass,Full match,0.8,312.17279,313.18008,19.092,11938027.77,4,81.7,76.4,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,4539901.944,,3024053.189,3051182.768,,,,,,,,1190677.224,,,1602220.172,1968845.977,11938027.77,,,,,,,,,,,,,,,10,,4.6,8.9,,,,,,,,8,,,8.6,9.5,8.9,,,,,,,,,,,,,,,,,,,,,4.6,7.5,6.4,8.6
,FALSE,Trenbolone acetate,C20 H24 O3,Full match,Invalid mass,Full match,0.15,312.17259,313.17989,19.905,1830985.572,4,79.4,74.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,1740567.458,1244734.695,193370.0031,,,,,,564108.8784,1223624.774,1830985.572,531347.3984,,,,,,,160861.1874,,,,,,,83027.65111,,,,,,4.8,8.6,5.8,,,,,,3.4,8.6,3.7,8.8,,,,,,,,,,,,,,,5.8,,,,,,,8.7,,3.7,9.1,7.5,4.8
,FALSE,Trenbolone acetate,C20 H24 O3,Full match,Invalid mass,Full match,0.29,312.17263,313.17991,17.641,5334380.702,5,80.2,50.2,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,2881541.376,,,,1129134.149,,1599042.888,,504367.9041,1261405.229,,,1298443.064,901706.2191,,,,,,,,,1259882.563,5334380.702,2643765.268,,2406940.466,3362745.102,,,,5.1,,,,8,,3.2,,6.6,5.9,,,4.2,8,,,,,,,,,,,,,,,,,9.1,4,6.2,,10,5.7,,8.6,8.6,4.2,8.6
,FALSE,Trenbolone acetate,C20 H24 O3,Full match,Invalid mass,Full match,-0.31,312.17245,313.17992,18.929,2133009.472,4,77.6,48.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,1671877.7,2133009.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trenbolone acetate,C20 H24 O3,Not the top hit,Invalid mass,Full match,-0.04,312.17253,313.17993,18.845,1809281.378,4,76.3,47.9,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,1809281.378,,,,,,,,,,,,30598.80298,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trenbolone acetate,C20 H24 O3,Not the top hit,Invalid mass,Full match,1.01,312.17286,313.18014,20.239,127994.0942,4,83.6,66.8,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,54471.79929,,,122187.0557,,127994.0942,,,,,,,90275.92291,,,,,,,,,,,,,,,,,,,3.3,,,8.5,,0.9,,,,,,,,,,,,,,,7.6,,,,,,,,,,8.2,2.2,
