"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",1114933.94071971,"kasane (main) surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",183544.539199667,"maun beach (before) surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",626214.326779409,"maun beach (after) surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",998411.302139077,"glen valley (reclamation) surface water"
2503,"Thiamylal","C12 H18 N2 O2 S",0.32,254.10898,255.11626,5.724,"kps_pharmaceuticals_oct22",3846353.7104903,"francistown wwtp surface water"
3269,"Thieno[3","C19 H17 N5 O3 S2",-4.99,427.07515,428.08243,12.172,"kps_pharmaceuticals_oct22",2923434.09862011,"francistown wwtp surface water"
305,"Thioridazine","C21 H26 N2 S2",4.46,370.15539,371.16267,20.762,"kps_pharmaceuticals_oct22",992744.145624879,"palapye wwtp surface water"
936,"Thioridazine","C21 H26 N2 S2",4.53,370.15542,371.1627,20.175,"kps_pharmaceuticals_oct22",210438.105744818,"kasane wwtp (main) surface water"
305,"Thioridazine","C21 H26 N2 S2",4.46,370.15539,371.16267,20.762,"kps_pharmaceuticals_oct22",845483.157234438,"kasane (main) surface water"
305,"Thioridazine","C21 H26 N2 S2",4.46,370.15539,371.16267,20.762,"kps_pharmaceuticals_oct22",1203044.16901181,"maun beach (after) surface water"
1671,"Thioridazine","C21 H26 N2 S2",4.5,370.15541,371.16268,21.014,"kps_pharmaceuticals_oct22",1272718.14518883,"maun wwtp (main) waste water"
305,"Thioridazine","C21 H26 N2 S2",4.46,370.15539,371.16267,20.762,"kps_pharmaceuticals_oct22",1115860.50293851,"glen valley (reclamation) surface water"
305,"Thioridazine","C21 H26 N2 S2",4.46,370.15539,371.16267,20.762,"kps_pharmaceuticals_oct22",21808684.5852451,"glen valley (recreational) surface water"
7953,"Thymine","C5 H6 N2 O2",0.94,126.04305,127.05032,4.875,"kps_pharmaceuticals_oct22",238240.681961872,"lecheng spring surface water"
1529,"Thymine","C5 H6 N2 O2",1.27,126.04309,127.05036,2.867,"kps_pharmaceuticals_oct22",6041929.31796552,"palapye wwtp (eff) waste water"
5608,"Thymine","C5 H6 N2 O2",0.91,126.04304,127.05032,7.803,"kps_pharmaceuticals_oct22",499259.636586879,"palapye wwtp surface water"
7953,"Thymine","C5 H6 N2 O2",0.94,126.04305,127.05032,4.875,"kps_pharmaceuticals_oct22",663486.638918648,"lotsane dam surface water"
7953,"Thymine","C5 H6 N2 O2",0.94,126.04305,127.05032,4.875,"kps_pharmaceuticals_oct22",439826.529571979,"maun beach (after) surface water"
89,"Tiadenol [INN:DCF]","C14 H30 O2 S2",-2.69,294.16793,317.15717,10.846,"kps_pharmaceuticals_oct22",56519779.8986413,"glen valley (reclamation) surface water"
6562,"Tiagabine","C20 H25 N O2 S2",-2.47,375.13174,376.13902,16.113,"kps_pharmaceuticals_oct22",1086004.05268873,"palapye wwtp (eff) waste water"
2389,"Tipelukast","C29 H38 O7 S",-3.56,530.23194,531.23921,15.176,"kps_pharmaceuticals_oct22",4014222.27811984,"palapye wwtp (eff) waste water"
2389,"Tipelukast","C29 H38 O7 S",-3.56,530.23194,531.23921,15.176,"kps_pharmaceuticals_oct22",4023991.8785532,"palapye wwtp surface water"
1331,"Tipelukast","C29 H38 O7 S",-3.95,530.23173,531.23901,15.153,"kps_pharmaceuticals_oct22",6724700.22143787,"francistown wwtp surface water"
1006,"Tipelukast","C29 H38 O7 S",-3.69,530.23187,531.23914,15.12,"kps_pharmaceuticals_oct22",2234194.85736179,"kasane wwtp (main) surface water"
1006,"Tipelukast","C29 H38 O7 S",-3.69,530.23187,531.23914,15.12,"kps_pharmaceuticals_oct22",8447289.27337885,"glen valley (reclamation) surface water"
1006,"Tipelukast","C29 H38 O7 S",-3.69,530.23187,531.23914,15.12,"kps_pharmaceuticals_oct22",5391207.17119452,"glen valley (recreational) surface water"
7216,"Tirasemtiv","C12 H14 N4 O",0.48,230.11687,231.12415,14.633,"kps_pharmaceuticals_oct22",880603.734838929,"glen valley (reclamation) surface water"
5946,"Tivirapine","C16 H20 Cl N3 S",2.35,321.1074,322.11468,11.145,"kps_pharmaceuticals_oct22",391689.91093463,"palapye wwtp (eff) waste water"
5946,"Tivirapine","C16 H20 Cl N3 S",2.35,321.1074,322.11468,11.145,"kps_pharmaceuticals_oct22",474470.949134593,"palapye wwtp surface water"
5946,"Tivirapine","C16 H20 Cl N3 S",2.35,321.1074,322.11468,11.145,"kps_pharmaceuticals_oct22",1432815.38824129,"francistown wwtp surface water"
5946,"Tivirapine","C16 H20 Cl N3 S",2.35,321.1074,322.11468,11.145,"kps_pharmaceuticals_oct22",689724.869954698,"glen valley (reclamation) surface water"
1355,"Tixocortol","C21 H30 O4 S",0.21,378.18656,379.19384,8.616,"kps_pharmaceuticals_oct22",6638277.16006306,"palapye wwtp surface water"
1475,"Tocainide","C11 H16 N2 O",0.21,192.1263,193.13358,6.108,"kps_pharmaceuticals_oct22",6207776.64784102,"maun wwtp (main) waste water"
2268,"Tofacitinib","C16 H20 N6 O",1.64,312.17037,313.17765,18.368,"kps_pharmaceuticals_oct22",2170738.83433612,"kasane wwtp (main) surface water"
2268,"Tofacitinib","C16 H20 N6 O",1.64,312.17037,313.17765,18.368,"kps_pharmaceuticals_oct22",3411435.56135408,"maun wwtp (main) waste water"
2268,"Tofacitinib","C16 H20 N6 O",1.64,312.17037,313.17765,18.368,"kps_pharmaceuticals_oct22",1890005.04070687,"glen valley (reclamation) surface water"
2711,"Tofacitinib","C16 H20 N6 O",1.69,312.17039,313.17766,17.84,"kps_pharmaceuticals_oct22",3549764.52391041,"glen valley (recreational) surface water"
228,"Tolazoline","C10 H12 N2",0.31,160.1001,161.10737,9.341,"kps_pharmaceuticals_oct22",21459308.1368558,"palapye wwtp (eff) waste water"
228,"Tolazoline","C10 H12 N2",0.31,160.1001,161.10737,9.341,"kps_pharmaceuticals_oct22",27695740.4558309,"palapye wwtp surface water"
228,"Tolazoline","C10 H12 N2",0.31,160.1001,161.10737,9.341,"kps_pharmaceuticals_oct22",2225702.44908494,"kasane wwtp (main) surface water"
6942,"Tolazoline","C10 H12 N2",0.17,160.10008,161.10741,6.457,"kps_pharmaceuticals_oct22",609061.612346663,"kasane (main) surface water"
6942,"Tolazoline","C10 H12 N2",0.17,160.10008,161.10741,6.457,"kps_pharmaceuticals_oct22",286337.348282708,"maun beach (before) surface water"
6942,"Tolazoline","C10 H12 N2",0.17,160.10008,161.10741,6.457,"kps_pharmaceuticals_oct22",756989.468186414,"maun beach (after) surface water"
5477,"Tolazoline","C10 H12 N2",0.26,160.10009,161.10737,3.906,"kps_pharmaceuticals_oct22",1607664.51538343,"maun wwtp (main) waste water"
228,"Tolazoline","C10 H12 N2",0.31,160.1001,161.10737,9.341,"kps_pharmaceuticals_oct22",10819930.7992185,"glen valley (reclamation) surface water"
228,"Tolazoline","C10 H12 N2",0.31,160.1001,161.10737,9.341,"kps_pharmaceuticals_oct22",7045196.27310557,"glen valley (recreational) surface water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",3830235.35747844,"palapye wwtp (eff) waste water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",4456648.25685005,"palapye wwtp surface water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",2805018.97045667,"francistown wwtp surface water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",2051508.86635857,"kasane wwtp (main) surface water"
3723,"Tolfenamic acid","C14 H12 Cl N O2",3.52,261.05657,279.09043,20.171,"kps_pharmaceuticals_oct22",2413958.44697621,"kasane (recreational) surface water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",4057266.77013283,"glen valley (reclamation) surface water"
1760,"Tolfenamic acid","C14 H12 Cl N O2",0.4,261.05576,262.06304,12.618,"kps_pharmaceuticals_oct22",5274632.57800076,"glen valley (recreational) surface water"
3018,"Toloxatone","C11 H13 N O3",0.05,207.08955,208.09683,9.203,"kps_pharmaceuticals_oct22",2976745.89677208,"kasane wwtp (overflow) surface water"
4057,"Tolperisone","C16 H23 N O",0.49,245.17808,246.18536,17.351,"kps_pharmaceuticals_oct22",351927.816234777,"kasane (main) surface water"
4057,"Tolperisone","C16 H23 N O",0.49,245.17808,246.18536,17.351,"kps_pharmaceuticals_oct22",420439.321786234,"kasane (recreational) surface water"
4057,"Tolperisone","C16 H23 N O",0.49,245.17808,246.18536,17.351,"kps_pharmaceuticals_oct22",806342.60683423,"glen valley (recreational) surface water"
145,"Tozadenant","C19 H26 N4 O4 S",-1.42,406.1669,407.17418,20.009,"kps_pharmaceuticals_oct22",12483715.40743,"palapye wwtp (eff) waste water"
145,"Tozadenant","C19 H26 N4 O4 S",-1.42,406.1669,407.17418,20.009,"kps_pharmaceuticals_oct22",6680874.01213853,"palapye wwtp surface water"
145,"Tozadenant","C19 H26 N4 O4 S",-1.42,406.1669,407.17418,20.009,"kps_pharmaceuticals_oct22",15057277.2809893,"francistown wwtp surface water"
145,"Tozadenant","C19 H26 N4 O4 S",-1.42,406.1669,407.17418,20.009,"kps_pharmaceuticals_oct22",37880543.2163002,"maun wwtp (main) waste water"
145,"Tozadenant","C19 H26 N4 O4 S",-1.42,406.1669,407.17418,20.009,"kps_pharmaceuticals_oct22",39445353.5038645,"glen valley (reclamation) surface water"
4323,"Tranexamic acid","C8 H15 N O2",0.38,157.11034,158.11762,8.522,"kps_pharmaceuticals_oct22",1167184.80310769,"palapye wwtp (eff) waste water"
4323,"Tranexamic acid","C8 H15 N O2",0.38,157.11034,158.11762,8.522,"kps_pharmaceuticals_oct22",1888425.94171863,"palapye wwtp surface water"
5793,"Tranexamic acid","C8 H15 N O2",0.23,157.11031,158.11759,7.379,"kps_pharmaceuticals_oct22",1304215.73573711,"francistown wwtp surface water"
6965,"Tranexamic acid","C8 H15 N O2",0.32,157.11033,158.11761,6.609,"kps_pharmaceuticals_oct22",452032.635597725,"maun beach (after) surface water"
1488,"Trazeolide","C20 H28 O3",0.11,316.20388,339.19309,18.098,"kps_pharmaceuticals_oct22",6173268.65738366,"lecheng spring surface water"
243,"Trazeolide","C20 H28 O3",0.27,316.20393,317.21121,17.431,"kps_pharmaceuticals_oct22",22688537.1212912,"maun beach (after) surface water"
4901,"Triacanthine","C10 H13 N5",0.04,203.1171,204.12438,9.883,"kps_pharmaceuticals_oct22",1714027.83627222,"francistown wwtp surface water"
4901,"Triacanthine","C10 H13 N5",0.04,203.1171,204.12438,9.883,"kps_pharmaceuticals_oct22",425634.331980338,"kasane wwtp (main) surface water"
4901,"Triacanthine","C10 H13 N5",0.04,203.1171,204.12438,9.883,"kps_pharmaceuticals_oct22",427564.04275037,"maun wwtp (main) waste water"
2719,"Triapine","C7 H9 N5 S",0.2,195.0579,196.06518,8.773,"kps_pharmaceuticals_oct22",1755239.69709315,"palapye wwtp (eff) waste water"
2719,"Triapine","C7 H9 N5 S",0.2,195.0579,196.06518,8.773,"kps_pharmaceuticals_oct22",3539504.45111708,"glen valley (recreational) surface water"
5010,"Triazolopyridine","C18 H15 F N4 O",3.07,322.12398,323.13125,14.34,"kps_pharmaceuticals_oct22",1699722.54457387,"francistown wwtp surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",6374977.35427115,"lecheng stream surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5621651.26542161,"lecheng spring surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5276772.99936414,"palapye wwtp (eff) waste water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5238525.6392736,"palapye wwtp surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",6239492.22431731,"lotsane dam surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5157036.81863572,"francistown wwtp surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5846351.24944633,"kasane wwtp (main) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5334385.87818816,"kasane wwtp (overflow) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5773330.77476686,"kasane (main) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",6330714.47893397,"kasane (recreational) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",6136616.4052155,"maun beach (before) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5719638.22654096,"maun beach (after) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5677393.33544156,"maun wwtp (main) waste water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5420566.62296408,"glen valley (reclamation) surface water"
384,"Tricaprylin","C27 H50 O6",0.04,470.36076,493.34998,24.094,"kps_pharmaceuticals_oct22",5408684.74454344,"glen valley (recreational) surface water"
3559,"Trichostatin A","C17 H22 N2 O3",0.32,302.16314,303.17042,13.572,"kps_pharmaceuticals_oct22",2098992.19212265,"palapye wwtp surface water"
3559,"Trichostatin A","C17 H22 N2 O3",0.32,302.16314,303.17042,13.572,"kps_pharmaceuticals_oct22",638898.092887707,"glen valley (reclamation) surface water"
4497,"Trichostatin A","C17 H22 N2 O3",0.6,302.16322,303.17051,15.051,"kps_pharmaceuticals_oct22",553527.49939172,"glen valley (recreational) surface water"
3839,"Triciribine","C13 H16 N6 O4",1.01,320.12363,321.1309,9.337,"kps_pharmaceuticals_oct22",811095.003710023,"palapye wwtp (eff) waste water"
7206,"Triciribine","C13 H16 N6 O4",1.67,320.12384,321.13111,10.242,"kps_pharmaceuticals_oct22",106692.39017193,"palapye wwtp surface water"
4032,"Triciribine","C13 H16 N6 O4",1.4,320.12375,321.13103,7.556,"kps_pharmaceuticals_oct22",572380.479333272,"lotsane dam surface water"
2985,"Triciribine","C13 H16 N6 O4",1.68,320.12384,321.13112,10.682,"kps_pharmaceuticals_oct22",2958515.64486045,"kasane wwtp (overflow) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",517904.960272878,"lecheng stream surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",468009.561254345,"palapye wwtp (eff) waste water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",370707.683633718,"palapye wwtp surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",475190.832436404,"lotsane dam surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",429614.165905693,"francistown wwtp surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",283045.202773112,"kasane wwtp (overflow) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",1352434.22663314,"kasane (main) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",2050960.67685956,"kasane (recreational) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",593856.65625206,"maun beach (before) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",398525.898655537,"maun beach (after) surface water"
4588,"Triethanolamine","C6 H15 N O3",0.5,149.10527,150.11255,1.196,"kps_pharmaceuticals_oct22",740388.418236506,"glen valley (recreational) surface water"
2205,"Triethylene glycol","C6 H14 O4",0.54,150.08929,151.09657,19.293,"kps_pharmaceuticals_oct22",672522.579418882,"palapye wwtp (eff) waste water"
2205,"Triethylene glycol","C6 H14 O4",0.54,150.08929,151.09657,19.293,"kps_pharmaceuticals_oct22",4194684.01000037,"francistown wwtp surface water"
5722,"Trifluridine","C10 H11 F3 N2 O5",-2.96,296.06113,297.06841,16.768,"kps_pharmaceuticals_oct22",1508821.79233666,"francistown wwtp surface water"
8296,"Trimazosin","C20 H29 N5 O6",-0.16,435.21171,436.21896,8.547,"kps_pharmaceuticals_oct22",657755.349940223,"kasane wwtp (overflow) surface water"
3296,"Triprolidine","C19 H22 N2",3.3,278.17922,279.18655,1.259,"kps_pharmaceuticals_oct22",607072.5505489,"kasane (recreational) surface water"
3296,"Triprolidine","C19 H22 N2",3.3,278.17922,279.18655,1.259,"kps_pharmaceuticals_oct22",398236.478385891,"maun beach (before) surface water"
4795,"Triprolidine","C19 H22 N2",3.62,278.1793,279.1866,4.813,"kps_pharmaceuticals_oct22",905272.796370794,"maun beach (after) surface water"
8468,"Triptolide","C20 H24 O6",-3.53,360.15602,361.16276,18.256,"kps_pharmaceuticals_oct22",340640.479337634,"palapye wwtp (eff) waste water"
8468,"Triptolide","C20 H24 O6",-3.53,360.15602,361.16276,18.256,"kps_pharmaceuticals_oct22",462431.412684314,"palapye wwtp surface water"
8468,"Triptolide","C20 H24 O6",-3.53,360.15602,361.16276,18.256,"kps_pharmaceuticals_oct22",627406.04392348,"kasane (main) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",2332726.74006997,"lecheng stream surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",4134847.20393527,"lecheng spring surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",1457245.89765797,"palapye wwtp (eff) waste water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",1546325.95720735,"palapye wwtp surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",4364513.34980413,"lotsane dam surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",3775536.27991138,"kasane wwtp (main) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",2214214.40977584,"kasane wwtp (overflow) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",1353865.47372484,"kasane (main) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",352410.819814146,"kasane (recreational) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",1501361.38397706,"maun beach (before) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",838075.19117751,"maun beach (after) surface water"
1982,"Tritoqualine","C26 H32 N2 O8",3.27,500.2175,501.22478,19.592,"kps_pharmaceuticals_oct22",710847.93350689,"maun wwtp (main) waste water"
2732,"Tubin","C10 H12 N4 O S",-4.53,236.07211,237.07939,27.041,"kps_pharmaceuticals_oct22",1775792.33838063,"lotsane dam surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",3698812.84394102,"lecheng stream surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",4648030.27030299,"lecheng spring surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",1995789.56214916,"palapye wwtp (eff) waste water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",1795896.61748074,"palapye wwtp surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",1221896.41262472,"lotsane dam surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",4152740.04025488,"francistown wwtp surface water"
138,"Tyramine","C8 H11 N O",0.66,137.08415,138.09143,4.722,"kps_pharmaceuticals_oct22",996671.829782093,"kasane wwtp (main) surface water"
